title,abstract,toc,true_lcsh_subjects,top_similar_lcsh_subjects,category,true_label_ranks
the stranger : barack obama in the white house,"barack obama won the presidency in 2008 partly because he was a washington outsider but when he got to 1600 pennsylvania avenue, that distinction turned out to be double-bladed nbc's award-winning chief white house correspondent chuck todd draws upon his unprecedented inner-circle sources to create a gripping account of obama's tumultuous first term and campaign to win another","introduction: the stranger -- a not-so-fresh start -- getting rolled early -- unplanned legacy -- triage -- reluctant warrior -- the re-election begins sort of -- the winter thaw -- the veep steps up -- coming around on clinton -- the hunt begins -- trump, bin laden, and the craziest week of the presidency -- the chief executive learns to manage -- a challenger emerges -- if he had a son -- they were first-graders -- the lost year -- a thick red line -- control-alt-delete -- the legacy",['presidents'],"['presidential candidates', 'children of presidents', 'press and politics united states', 'vice-presidents', ""presidents' spouses""]",e,{'presidents': 11}
power grab : obama's dangerous plan for a one-party nation,"a former presidential advisor to bill clinton, dick morris argues that obama has gone well beyond any previous president in extending executive power and asserts that obama has embarked on an outrageous and sweeping scheme to decisively -- and illegally -- grab power away from congress, the courts, and the states to appropriate it to himself",introduction -- obama's goal: one-party government -- obama's regulatory power grab obamacare: the biggest power grab of all: the law that means anything they say it does ; common core curriculum: obama federalizes education to dumb it down ; the epa tries to change every aspect of our lives in the name of climate change ; blocking energy independence ; obama guts welfare reform ; the fcc tries to regulate the internet,"['legislative power', 'executive power']","['executive power', 'democratization', 'legislative power', 'political science', 'republicanism']",e,"{'legislative power': 3, 'executive power': 1}"
"african american boys : identity, culture, and development","this book discusses current research on identity formation, family and peer influences, risk and resilience factors, and concepts of masculinity and sexuality in african american boys sorting out genuine findings from popular misconceptions and misleading headlines, this concise and wide-ranging reference covers the crucial adolescent years, ages 11-16, acknowledging diversity of background and experience in the group, and differences and similarities with african american girls as well as with other boys in addition, the authors review strengths-based school and community programs that harness evidence and insights to promote pro-social behavior",introduction: contextual and theoretical framework -- self and identity -- family and kin -- peers and peeps -- schools: expectations and achievement -- health and well-being -- delinquency and victimization -- what works: effective programs and practices -- conclusion,"['african american boys', 'african american boys', 'african american boys', 'african american boys', 'developmental psychology']","['african american teenage boys', 'african american boys', 'african american youth', 'african american teenage girls', 'hispanic american youth']",e,"{'african american boys': 2, 'developmental psychology': 69}"
"african american medicine in washington, dc : healing the capital during the civil war era","the service of america's african americans in defense of our union during the civil war required african american nurses, doctors and surgeons to heal those soldiers in the nation's capital, these brave healthcare workers joined together to begin to create a medical infrastructure for african americans by african americans famed surgeon alexander t augusta fought discrimination to become a preeminent surgeon, visiting with president lincoln, testifying before congress and aiding in the war effort washington's freedman's hospital was formed to serve the district's growing free black population and would later become the howard university medical center these physicians would form the national medical association, the largest and oldest organization representing african american doctors and patients including detailed analysis of african american health issues, patients and medical approaches, author heather m butts recounts the heroic lives and work of washington's african american medical community during the civil war",machine generated contents note: 1african american healthcare providers and patients in dc prior to the civil war -- healthcare of african americans in dc -- african american healthcare providers training and working in dc -- 2unique healthcare issues of african american soldiers and prisoners of war -- healthcare of african american soldiers during the civil war -- 3african american healthcare providers in dc during the civil war -- alexander augusta -- anderson abbott -- willis revels -- william powell -- martin delany -- henry turner -- harriet tubman -- sojourner truth -- jane isabella saunders -- maria toliver -- maria mitchell -- alpheus tucker -- cortlandt van rensselaer creed -- john rapier -- charles purvis -- 4african american healthcare in dc after the civil war -- 5african american healthcare providers in dc after the civil war -- medical societies -- families -- careers -- pensions and postwar military recognition,"['african american physicians', 'african american nurses', 'african americans in medicine', 'african americans in the professions', 'african americans', 'medicine']","['african americans in medicine', 'african american physicians', 'african american surgeons', 'african american soldiers', 'african american nurses']",e,"{'african american physicians': 2, 'african american nurses': 5, 'african americans in medicine': 1, 'african americans in the professions': 6, 'african americans': 68, 'medicine': 129}"
mourning lincoln,"the news of abraham lincoln's assassination on april 15, 1865, just days after confederate surrender, astounded the war-weary nation massive crowds turned out for services and ceremonies countless expressions of grief and dismay were printed in newspapers and preached in sermons public responses to the assassination have been well chronicled, but this book is the first to delve into the personal and intimate responses of everyday people - northerners and southerners, soldiers and civilians, black people and white, men and women, rich and poor through deep and thoughtful exploration of diaries, letters, and other personal writings penned during the spring and summer of 1865, martha hodes, one of our finest historians, captures the full range of reactions to the president's death - far more diverse than public expressions would suggest she tells a story of shock, glee, sorrow, anger, blame, and fear ""'tis the saddest day in our history,"" wrote a mournful man it was ""an electric shock to my soul,"" wrote a woman who had escaped from slavery ""glorious news!"" a lincoln enemy exulted ""old lincoln is dead, and i will kill the goddamned negroes now,"" an angry white southerner ranted for the black soldiers of the fifty-fourth massachusetts, it was all ""too overwhelming, too lamentable, too distressing"" to absorb there are many surprises in the story hodes tells, not least the way in which even those utterly devastated by lincoln's demise easily interrupted their mourning rituals to attend to the most mundane aspects of everyday life there is also the unexpected and unabated virulence of lincoln's northern critics, and the way confederates simultaneously celebrated lincoln's death and instantly - on the very day he died - cast him as a fallen friend to the defeated white south hodes brings to life a key moment of national uncertainty and confusion, when competing visions of america's future proved irreconcilable and hopes for racial justice in the aftermath of the civil war slipped from the nation's grasp hodes masterfully brings the tragedy of lincoln's assassination alive in human terms - terms that continue to stagger and rivet us one hundred and fifty years after the event they so strikingly describe","good friday, 1865 -- victory and defeat -- interlude : rumors -- shock -- interlude : men weeping -- glee -- interlude : public condolences -- god -- interlude : love -- blame -- interlude : best friend -- funeral -- interlude : springtime -- everyday life -- interlude : young folk -- everyday loss -- interlude : mary lincoln -- nation -- interlude : relics -- justice -- interlude : peace -- summer 1865 and beyond",['public opinion'],"['lincoln assassination conspiracy trial, washington, dc, 1865', 'reconstruction (us history, 1865-1877)', 'appomattox campaign, 1865', ""slaves' writings, american"", 'lincoln-douglas debates, ill, 1858']",e,{'public opinion': 442}
with the people's consent : howard baker leads the senate 1977-1984,"with the people's consent explores howard baker's ability to lead the united states senate at a time when it was divided by partisanship and ideology this book features a quantitative analysis of senate leadership through roll call analysis, an evaluation of the advantages and difficulties in roll call data, and a discussion of data used to evaluate baker's leadership in the 95th to 98th congress with the people's consent addresses how the current instability of the senate could be improved by looking toward baker's own success during a tumultuous time --provided by publisher",howard baker and leadership in the united states senate -- defining terms and approaches to analyzing roll calls -- modeling baker's leardership in the senate -- howard baker in the 95th congress: leading through cooperation -- howard baker in the 96th congress: leading a divided senate -- howard baker as majority leader: leadership through coordination -- howard baker's voledictory session -- conclusions,['legislators'],"['political leadership', 'opposition (political science)', 'political science', 'communication in politics', 'right and left (political science)']",e,{'legislators': 6}
my lasting memories,"""this book tells the story of a young cuban man, who at a young age, had to leave his country and his entire way of being to live in another country is is also the story of his will and sruggles to live a life of dignity, realize his dream, raise a family and do it all within the christian principels he learned from his parents and from his jesuit school in sagua la grande, cuba his testimonial also recounts a part of cuba's recent bistory and shows new generations what cuba used to be and how the cuban exile community worked miracles""--page 4 of cover",the jesuits -- el esquivel -- mata -- sagua la grande -- baldor -- pujol -- radelat -- life in the us -- new york city -- my professional life -- 9-11-2001 -- retirement,['exiles'],"['casas grandes culture', 'missions, spanish', 'historiography', 'autobiography', 'captivity narratives']",e,{'exiles': 46}
building filipino hawaiʻi,"""drawing on ten years of interviews and ethnographic and archival research, building filipino hawai'i delves into the ways filipinos in hawai'i have balanced their pursuit of upward mobility and mainstream acceptance with a desire to keep their filipino identity""--back cover","introduction: ""why do you want to go to hawai'i?"" -- overlapping architectures -- ""what's so p/funny?"" -- ""anything but "" -- ""the center is not just for filipinos, but for all of hawai'i nei"" -- conclusion: unsettling hawai'i","['filipinos', 'asian americans', 'filipinos', 'filipinos']","['pacific islander americans', 'filipino americans', 'overland journeys to the pacific', 'hmong american women', 'hmong americans']",e,"{'filipinos': 6, 'asian americans': 40}"
"the sea is my country : the maritime world of the makahs, an indigenous borderlands people","""for the makahs, a tribal nation at the most northwestern point of the contiguous united states, a deep relationship with the sea is the locus of personal and group identity unlike most other indigenous tribes whose lives are tied to lands, the makah people have long placed marine space at the center of their culture, finding in their own waters the physical and spiritual resources to support themselves this book is the first to explore the history and identity of the makahs from the arrival of maritime fur traders in the eighteenth century through the intervening centuries and to the present day""--dust jacket","foreword / by the makah tribal council and makah cultural and research center -- acknowledgments -- a note about words and naming -- introduction : just where does one get a license to kill indians? -- ""the power of wickaninnish ends here"" -- inveterate wars and petty pilferings -- ""depending on the success or good-will of the natives"" -- ""i want the sea"" -- ""an anomaly in the indian service"" -- ""everything is played out here"" -- conclusion : ""events happen when you get a whale"" -- afterword / by micah mccarty","['makah indians', 'maritime anthropology']","['pacific coast indians, wars with, 1847-1865', 'coast salish indians', 'maritime anthropology', 'indians of north america--wars--1866-1895', 'indians of north america']",e,"{'makah indians': 9, 'maritime anthropology': 3}"
john brown in memory and myth,"""this is the story of john brown, the age he embodied and the myth he became, and how the tragic gravity of his actions transformed america's past and future through biographical narrative, his life and legacy are discussed as a study in metaphor and power, and the nature of historical memory""-- provided by publisher","part i the lehrejahre -- how the true world finally became a fable -- rationality ex post facto -- new millennium homes -- the prejudices of philosophers and historians -- peoples and nations -- the stillest hour -- the land of education -- part ii the wanderjahre -- all too human -- the stasis -- beyond good and evil -- skirmishes of an untimely man -- the return home -- the child with the mirror -- preparatory men -- the convalescent wanderer -- part iii dies irae, dies illa -- the means to real peace -- upon these stones -- like ashes in the fall -- the revelation of john brown -- the metaphysics of the hangman -- where faith is needed -- the history of an error -- the last witness","['antislavery movements', 'abolitionists']","['african-american abolitionists', 'african american abolitionists', ""slaves' writings, american"", 'african american historians', 'abolitionists']",e,"{'antislavery movements': 31, 'abolitionists': 5}"
jimmy carter and the middle east : the politics of presidential diplomacy,"""based on newly declassified documents, this book offers a provocative new analysis of president jimmy carter's political role in arab-israeli diplomacy it sets forth a novel analysis of the reflexive relationship between domestic politics and foreign policy, especially the role the american jewish community and pro-israel lobby groups like aipac played in the development and promulgation of carter's arab-israeli policy as carter became directly involved in fostering an egyptian-israeli dialogue, the camp david accords, the egypt-israel peace treaty, and the beginning of palestinian autonomy talks, his positions grew intertwined with us politics this dynamic is not unique in american history, but in carter's term it exerted unprecedented influence both on arab-israeli policy and his domestic standing the insights revealed by this new research shed a revealing light on current issues with the american political process and the middle east""-- provided by publisher","machine generated contents note: -- contents -- acknowledgements -- abbreviations -- introduction: president and peacemaker -- 1 the limits of candor (january-may 1977) -- 2 the 'the need for a political plan' (may-july 1977) -- 3 firestorm over us-soviet joint communique; (august-october, 1977) -- 4 'cronkite diplomacy,' sadat's jerusalem initiative and us policy (november 1977-february 1978) -- 5 capitol hill fight over 'package' airplane deal (february-may 1978) -- 6 'getting control' at camp david (june 1978-september 1978) -- 7 desperate diplomacy and the egypt-israel treaty (october 1978-march 1979) -- 8 lines blur as election approaches (april 1979-november 1980) -- conclusion: reconciling the irreconcilable? -- bibliography","['israel-arab war, 1973', 'jews']","['arab-israeli conflict', 'politics and war', 'diplomacy', 'religion and international relations', 'international relations']",e,"{'israel-arab war, 1973': 6, 'jews': 146}"
the transition of global order : legitimacy and contestation,"""why do international orders lack systemic legitimacy? this study examines the developing relationship between the us and china and explores the ways in which these two global powers are transitioning to a new global order, albeit one with significant risks and uncertainties for governance and legitimacy terhalle argues that the financial crisis of 2008/09 established china as the key challenger to the united states amid a process of order transition subsequent disagreements between these two powers about the future shape of the global order's legitimacy have manifested themselves in their intense competition with regard to spheres of influence in east asia and the environment and ideology-related aspects of the order in positing a new theoretical framework for understanding order and legitimacy in international relations, the transition of global order offers a significant contribution to the debate around world politics and the new global order""-- provided by publisher","machine generated contents note: -- 1global orders: contestation and transition2order transition, systemic legitimacy and institutionalization 3order transition in a hybrid environment4order transition, common culture and exceptional worldviews5order transition and effectiveness6renegotiating the security-related rules of global order7renegotiating the environmental rules of global order8renegotiating the ideology-related aspects of global order9conclusion: the politics of sovereignty and the failure of the global governance concept","['global financial crisis, 2008-2009', 'world politics', 'international relations']","['international relations', 'nation-state and globalization', 'world politics', 'internationalism', 'international economic relations']",e,"{'global financial crisis, 2008-2009': 56, 'world politics': 3, 'international relations': 1}"
the united states and fascist italy : the rise of american finance in europe,"""originally published in italian in 1980, gli stati uniti e il fascismo: alle origini dell'egemonia americana in italia is regarded today as a crucial text on the relationship between the united states and italy during the interwar years aside from the addition of two new prefaces - one by the author and one by the book's translator, molly tambor - the original text has remained unchanged, so that anglophone readers now have the opportunity to engage with this classic work by analyzing the enduring relationship between the united states - especially its financial establishment - and fascist italy up until mussolini's conquest of ethiopia in 1935, this book provides answers to some key questions about the interconnectedness of america's rise to hegemonic global financial power in the twentieth century and its support of italian fascism during this time""-- provided by publisher ""the origins of american hegemony in europe originally published in italian in 1980, gli stati uniti e il fascismo: alle origini dell'egemonia americana in italia is regarded today as a crucial text on the relationship between the united states and italy during the interwar years aside from the addition of two new prefaces - one by the author and one by the book's translator, molly tambor - the original text has remained unchanged, so that anglophone readers now have the opportunity to engage with this classic work by analyzing the enduring relationship between the united states - especially its financial establishment - and fascist italy up until mussolini's conquest of ethiopia in 1935, this book provides answers to some key questions about the interconnectedness of america's rise to hegemonic global financial power in the twentieth century and its support of italian fascism during this time gian giacomo migone is professor of history of euroatlantic relations at the university of torino, italy he is the author of problemi di storia nei rapporti tra italia e stati uniti (1971) and banchieri americani e mussolini (1979), and he has written numerous essays concerning euro-atlantic relations before, during, and after the cold war he was a member of the italian senate, where he chaired the foreign relations committee, the united nations system staff college advisory board, the civilian affairs committee, and the nato parliamentary assembly, from 1992 to 2001 he is the founder and first editor of l'indice dei libri del mese, an italian cultural monthly molly tambor is assistant professor of european history at long island university post she is the author of the lost wave: women and democracy in postwar italy (2014)""-- provided by publisher","machine generated contents note: introduction: the origins of american hegemony in europe; 1 the united states and the rise of fascism in italy; 2 united states economic policy toward italy; 3 the united states and italy confront the great depression; 4 roosevelt and fascist italy, from the london economic conference to the italo-ethiopian war (1933-6); 5 conclusion",['fascism'],"['italian american literature', 'italian americans in mass media', 'fascism', 'nation-state and globalization', 'italian americans']",e,{'fascism': 3}
ties that bind : the story of an afro-cherokee family in slavery and freedom,"""this beautifully written book tells the haunting saga of a quintessentially american family it is the story of shoe boots, a famed cherokee warrior and successful farmer, and doll, an african slave he acquired in the late 1790s over the next thirty years, shoe boots and doll lived together as master and slave and also as lifelong partners who, with their children and grandchildren, experienced key events in american history--including slavery, the creek war, the founding of the cherokee nation and subsequent removal of native americans along the trail of tears, and the civil war this is the gripping story of their lives, in slavery and in freedom""--provided by publisher",captivity -- slavery -- motherhood -- property -- christianity -- nationhood -- gold rush -- removal -- capture -- freedom -- epilogue : citizenship -- coda : the shoeboots family today,"['cherokee indians', 'cherokee indians', 'cherokee indians', 'indian slaves', 'african americans', 'african americans', 'blacks']","['slave narratives', 'ex-slaves of indian tribes', 'cherokee women', ""slaves' writings, american"", 'indian slaves']",e,"{'cherokee indians': 13, 'indian slaves': 5, 'african americans': 299, 'blacks': 297}"
the cuban missile crisis,"""provides users with a detailed and authoritative overview of events surrounding the harrowing 1962 confrontation between the united states and the soviet union, telling the story of the tense thirteen-day standoff that brought the world to the brink of nuclear war includes biographies, primary sources, and more""-- provided by publisher",the cold war -- the united states and cuba -- the discovery of soviet missiles in cuba -- the world reaches the brink of nuclear war -- the cold war comes to an end -- legacy of the cuban missile crisis,"['cuban missile crisis, 1962']","['cuban missile crisis, 1962', 'cold war', 'nuclear warfare', 'nuclear arms control', 'nuclear crisis control']",e,"{'cuban missile crisis, 1962': 1}"
the great missouri raid : sterling price and the last major confederate campaign in northern territory,"""in 1864, general sterling price with an army of 12,000 ragtag confederates invaded missouri in an effort to wrest it from the united states army's department of missouri this book chronicles the confederacy's desperate, final, ill-fated attempt to win a decisive victory""-- provided by publisher","""it looks very much like war"" -- a passion for missouri: the rebel invaders -- a team of outcasts: the yankees -- ""a blow that had destiny in it"" -- crossing the river -- ""thermopylae"" -- lost opportunities -- the ""picnic period"" -- westport -- ""this has been a disastrous day!"" -- this unfortunate campaign -- epilogue","[""price's missouri expedition, 1864""]","[""price's missouri expedition, 1864"", 'appomattox campaign, 1865', 'shenandoah valley campaign, 1864 (may-august)', 'shenandoah valley campaign, 1864 (august-november)', 'atlanta campaign, 1864']",e,"{""price's missouri expedition, 1864"": 1}"
beyond germs : native depopulation in north america,"""beyond germs challenges the ""virgin soil"" hypothesis that the massive depopulation of the new world was primarily caused by diseases brought by european colonists, which scholars used for decades to explain the decimation of the indigenous peoples of north america contributors argue that blaming germs downplays the active role of europeans in inciting wars, destroying livelihoods, and erasing identities""--provided by publisher","introduction / paul kelton, alan c swedlund, and catherine m cameron -- death, uncertainty, and rhetoric / david s jones -- population decline and culture change in the american midcontinent : bridging the prehistoric and historic divide / george r milner -- colonialism and decline in the american southeast : the remarkable record of la florida / clark spencer larsen -- beyond epidemics : a bioarchaeological perspective on pueblo-spanish encounters in the american southwest / debra l martin -- identity erasure and demographic impacts of the spanish caste system upon the indigenous populations of new mexico / gerardo gutiérrez -- contagion, conflict, and captivity in interior new england : native american and european contacts in the middle connecticut river valley of massachusetts, 1640-2004 / alan c swedlund -- the effects of warfare and captive-taking on indigenous mortality in postcontact north america / catherine m cameron -- remembering cherokee mortality during the american revolution / paul kelton -- quality of life : native communities within and beyond the bounds of colonial institutions in california / kathleen l hull -- the pestilent serpent : colonialism, health, and indigenous demographics / james f brooks","['indians of north america', 'indians of north america', 'indians, treatment of', 'indians of north america', 'indians of north america']","['indians of north america', 'indians of north america--wars--1866-1895', 'indians of central america', 'indian removal, 1813-1903', 'indians of south america']",e,"{'indians of north america': 1, 'indians, treatment of': 58}"
"moquis and kastiilam : hopis, spaniards, and the trauma of history","""this two-volume history compares and contrasts spanish documents about the people the spaniards called 'moquis' with oral traditions about the intruders the hopis called 'kastiilam' in order to present a more balanced interpretation of their shared past""--provided by publisher",v 1 1540-1679 --,"['hopi indians', 'hopi indians', 'spaniards', 'indians, treatment of']","['indians of mexico', 'mogollon indians', 'indians of central america', 'hopi indians', 'pueblo indians']",e,"{'hopi indians': 4, 'spaniards': 72, 'indians, treatment of': 200}"
"decapitating the union : jefferson davis, judah benjamin and the plot to assassinate lincoln","""this comprehensive re-examination of the facts seeks to correct major and minor errors in the record, reconcile differences of opinion, offer explanations for unknowns and evaluate theories the simple conspiracy theory is rejected by the author in favor of the theory that booth worked with the complicity of the highest levels of the confederate government and its secret service bureau, whose twofold purpose was retribution and snatching southern independence from a weakened and chaotic federal government""-- provided by publisher","prelude -- the underground mosaic -- john wilkes booth -- john harrison surratt -- mary elizabeth (jenkins) surratt -- lewis thornton powell -- david edgar herold -- george andrew atzerodt -- samuel bland arnold -- michael o'laughlen -- dr samuel alexander mudd -- kidnapping -- the setting for assassination -- the riddles of francis p burke -- the conundrums of john f parker -- the enigmas of charles forbes -- the brace and mortise -- the peephole in door no 7 -- the door locks and booth's entry to the box -- carnage in the box -- booth's descent to the stage and declamations -- booth's broken leg -- booth's exit and escape -- the mysteries of silas t cobb -- attempted decapitation -- death of the president -- pursuit of the fugitives; death of booth -- incarceration, trial and sentencing -- spangler was innocent! -- conspiracy",['conspiracies'],"['lincoln assassination conspiracy trial, washington, dc, 1865', 'burr conspiracy, 1805-1807', 'appomattox campaign, 1865', 'reconstruction (us history, 1865-1877)', ""sherman's march through the carolinas""]",e,{'conspiracies': 45}
redeemer nation in the interregnum : an untimely meditation on the american vocation,"""redeemer nation in the interregnum interrogates the polyvalent role that american exceptionalism continues to play after 9/11 whereas american exceptionalism is often construed as a discredited cold war-era belief structure, spanos persuasively demonstrates how it operationalizes an apparatus of biopolitical capture that saturates the american body politic down to its capillaries the exceptionalism that redeemer nation in the interregnum renders starkly visible is not a corrigible ideological screen it is a deeply structured ethos that functions simultaneously on ontological, moral, economic, racial, gendered, and political registers as the american calling precisely by refusing to answer the american calling, by rendering inoperative (in agamben's sense) its covenantal summons, spanos enables us to imagine an alternative america at once timely and personal, spanos's meditation acknowledges the priority of being he emphasizes the dignity not simply of humanity but of all phenomena on the continuum of being, ""the groundless ground of any political formation that would claim the name of democracy""""-- provided by publisher","foreword : witness to the critical imperatives of the interregnum / by donald e pease -- the nothingness of being and the spectacle : the american sublime revisited -- american exceptionalism in the post-9/11 era : the myth and the reality -- ""the center will not hold"" : the widening gyre of the new, new americanist studies -- american exceptionalism and the calling : a genealogy of the vocational ethic -- appendix: the debate world and the making of the american political class : an interview conducted by christopher spurlock with william v spanos","['exceptionalism', 'political culture', 'democracy']","['anti-americanism', 'americanization', 'exceptionalism', 'identity politics', 'manifest destiny']",e,"{'exceptionalism': 3, 'political culture': 28, 'democracy': 223}"
"stephen a douglas : the political apprenticeship, 1833-1843","""with the introduction of douglas' first bill in 1834, the douglas-lincoln contests continued in the decade ahead struggles over banking, internal improvements, party organizations, the seat of government and slavery--even romantic rivalry--put them on opposing sides long before the 1860 presidential election these battles were douglas's political apprenticeship and he would use what he learned to obstruct lincoln--his friend and nemesis--while becoming the most powerful democrat in the nation""-- provided by publisher","jacksonville, illinois -- ""i have become a western man"" -- party democrat stephen a douglas -- sophisticates and sophists -- ""the lord, and the legislature, and gen jackson"" -- a new party in jackson's image -- ""the least man i ever saw"" -- the first douglas-lincoln contest -- a scheme to capture the capital -- convening the faithful -- the contest for miss mary ann todd -- the first douglas-lincoln debates -- creating a constitutional crisis -- the move to pack the court -- judge douglas -- quest for congress -- natural phenomena","['presidential candidates', 'legislators', 'legislators']","['lincoln-douglas debates, ill, 1858', 'compromise of 1850', 'reconstruction (us history, 1865-1877)', 'lincoln assassination conspiracy trial, washington, dc, 1865', 'trail of tears, 1838-1839']",e,"{'presidential candidates': 10, 'legislators': 126}"
harriet tubman : hero of the underground railroad,"""a biography of abolitionist harriet tubman""-- provided by publisher",life as a slave -- harriet makes up her mind -- escape! -- a free woman -- timeline 22,"['slaves', 'african american women', 'african americans', 'underground railroad']","['underground railroad', 'african-american abolitionists', 'african american abolitionists', 'african american women social reformers', ""slaves' writings, american""]",e,"{'slaves': 64, 'african american women': 79, 'african americans': 289, 'underground railroad': 1}"
between the world and me,"""for ta-nehisi coates, history has always been personal at every stage of his life, he's sought in his explorations of history answers to the mysteries that surrounded him -- most urgently, why he, and other black people he knew, seemed to live in fear what were they afraid of? in tremble for my country, coates takes readers along on his journey through america's history of race and its contemporary resonances through a series of awakenings -- moments when he discovered some new truth about our long, tangled history of race, whether through his myth-busting professors at howard university, a trip to a civil war battlefield with a rogue historian, a journey to chicago's south side to visit aging survivors of 20th century america's 'long war on black people,' or a visit with the mother of a beloved friend who was shot down by the police in his trademark style -- a mix of lyrical personal narrative, reimagined history, essayistic argument, and reportage -- coates provides readers a thrillingly illuminating new framework for understanding race: its history, our contemporary dilemma, and where we go from here""-- provided by publisher",prologue : the talk -- part 1 between the world and me the changes -- the second change : malcolm and the body -- the third change : mecca and the death of mythology -- part 2 the sooty details of the scene the fourth change : new york and the death of mercy -- the fifth change : gettysburg and the long war -- the sixth change : chicago and the streets -- part 3 a grassy clearing the seventh change : eyes open to the world -- the eighth change : the blast -- epilogue : into the world,"['race discrimination', 'african americans', 'african americans', 'whites']","['post-racialism', ""slaves' writings, american"", 'african american radicals', 'african american historians', 'slave narratives']",e,"{'race discrimination': 247, 'african americans': 292, 'whites': 386}"
us public diplomacy and democratization in spain : selling democracy?,"""when the post-war relationship began, spain was an unlikely candidate for american influence by the end of the 30s, the franco dictatorship had adopted fascist symbols and made common cause with the axis nations in 1948, cold war concerns prompted a slow rapprochement in between washington and madrid, leading to the instauration of us military bases in spanish territory both countries had done a political conjuring trick and formalized a marriage of convenience this volume examines the several us public diplomacy strategies to accomplish an almost impossible mission: to keep a warm relation with a friendly tyrant without drifting apart from spanish opposition to the dictatorship, and eventually to pave the way for transition to democracy""-- provided by publisher ""the process of democratization has been a recurring feature of contemporary international affairs this book will examine another major case of transition to democracy, that of post-franco spain, and consider the extent to which the efforts of the united states in nurturing that transition paid off""-- provided by publisher","machine generated contents note: -- 1 introduction: soft power, public diplomacy and democratization; nicholas john cull & francisco j rodriguez -- 2 us public diplomacy and democracy promotion in the cold war, -- 1950s-1980s; giles scott-smith (senior researcher at the roosevelt study center in middelburg and ernst van der beugel chair in diplomatic history at the university of leiden) -- 3 furthering us geopolitical priorities and dealing with the iberian -- dictatorships; rosa pardo (universidad nacional de educacion a distancia-madrid ) -- 4 modernizing a friendly tyrant: us public diplomacy and sociopolitical -- change in francoist spain; lorenzo delgado (instituto de historia, cchs-csic) -- 5 us public diplomacy and democracy promotion in authoritarian -- spain, 1940s-1970s; pablo leon (centro universitario de la defensa, zaragoza) -- 6 culture and national images: american studies vs anti-americanism -- in spain; francisco j rodriguez (universidad de salamanca-rc complutense de harvard) -- 7 spain's first 're-branding effort' in the postwar franco era; neal rosendorf (new mexico state university) -- 8 us public diplomacy and democratization in spain a practitioner's -- view; ambassador mark asquino -- 9 conclusion consistency and credibility: why you cannot -- collaborate with dictatorships and sell democracy; lorenzo delgado","['public relations and politics', 'democratization']","['mass media and international relations', 'diplomacy', 'cultural diplomacy', 'international relations', 'spanish-american war, 1898']",e,"{'public relations and politics': 16, 'democratization': 6}"
east meets black : asian and black masculinities in the post-civil rights era,"""east meets black examines the making and remaking of race and masculinity through the racialization of asian and black men, confronting this important white stratagem to secure class and racial privilege, wealth, and status in the post-civil rights era indeed, asian and black men in neoliberal america are cast by white supremacy as oppositional through this opposition in the us racial hierarchy, chong chon-smith argues that asian and black men are positioned along binaries--brain/body, diligent/lazy, nerd/criminal, culture/genetics, student/convict, and technocrat/athlete--in what he terms ""racial magnetism"" via this concept, east meets black traces the national conversations that oppose black and asian masculinities but also the afro-asian counterpoints in literature, film, popular sport, hip hop music, performance arts, and internet subcultures chon-smith highlights the spectacle and performance of baseball players such as ichiro suzuki within global multiculturalism and the racially coded controversy between yao ming and shaquille o'neal in transnational basketball further, he assesses the prominence of martial arts buddy films such as romeo must die and rush hour that produce afro-asian solidarity in mainstream hollywood cinema finally, chon-smith explores how the afro-asian cultural fusions in hip hop open up possibilities for the creation of alternative subcultures, to disrupt myths of black pathology and the asian model minority""-- provided by publisher","introduction: racial magnetism in post civil rights america -- the asian american writing movement and blackness: race and gender politics in asian american anthologies -- yellow bodies, black sweat: yao ming, ichiro suzuki, and global sport -- ""i'm michael jackson, you tito"": kung-fu fighters and hip-hop buddies in martial arts buddy films -- afro-asian rhythms and rhymes: the hip-hop and spoken word lyricists of i was born with two tongues and the mountain brothers -- conclusion: critical reflections on race, class, empire, and the ""pains of modernity""","['african americans', 'asian americans', 'african american men in popular culture', 'asian american men in popular culture', 'masculinity', 'american literature']","['asian american men in popular culture', 'african american men in popular culture', 'race relations in motion pictures', 'masculinity in popular culture', 'racism in popular culture']",e,"{'african americans': 118, 'asian americans': 9, 'african american men in popular culture': 2, 'asian american men in popular culture': 1, 'masculinity': 21, 'american literature': 96}"
"colorblindness, post-raciality, and whiteness in the united states","""this book problematizes the ways in which the discourses of colorblindness and post-raciality are articulated in the age of obama pinder debunks the myth that race does not matter in the united states and reconsiders the presumptive hegemony of whiteness through the dialectics of visibility and invisibility of race however racism's localization on the body, and what the author identifies as the bodiliness of racism, has not disappeared as a way of thinking about race matters in the united states, the author suggests that seeing through colorblindness and post-raciality is more urgent than ever""-- provided by publisher",machine generated contents note: -- 1 the epigrammatic layout of the argument -- 2 conceptual framework -- 3 colorblindness and its problematics -- 4 postraciality and the meaning of race and racism -- 5 whiteness and the future of race relations -- 6 seeing through colorblindness and postraciality,"['whites', 'whites', 'hegemony', 'race awareness', 'racism']","['post-racialism', 'race awareness', 'race relations', 'racism in popular culture', 'racism in education']",e,"{'whites': 35, 'hegemony': 155, 'race awareness': 2, 'racism': 15}"
