title,abstract,toc,true_lcsh_subjects,top_similar_lcsh_subjects,category,true_label_ranks
the greatest medal of honor stories ever told,"""in the greatest medal of honor stories ever told, editor tom mccarthy has pulled together some of the finest writings about heroes awarded the highest military honor that capture readers imaginations the one thing the heroes in this collection have in common--from the bloody battlefields of the civil war through the lonely mountains of afghanistan--is uncommon valor each of the men in these stories had the courage to calmly stare death in the face and move on--to do what they had to because that was their duty and the lives of others meant more to them than their own chosen from hundreds of accounts of singular devotion to duty, the stories in medal of honor stand out for their jaw-dropping tales of bravery they are the best no small feat""--provided by publisher","the ridge: michael murphy -- san juan hill: teddy roosevelt -- single-handed: tibor rubin -- the siege of fort wagner: william harvey carney -- above and beyond: frank luke jr -- lasting valor: vernon j baker -- taking suribachi: marines on iwo jima -- mustering the dead: clinton romesha -- the warrior: roy p benavidez -- ""i could hardly stand up"": dr mary e walker -- taking prisoners: alvin york -- stealing the train: the first ever medals",['medal of honor'],"['medal of honor', 'decorations of honor', 'military decorations', 'military ceremonies, honors, and salutes', 'military biography']",u,{'medal of honor': 1}
the essence of desperation : counterinsurgency doctrine as the solution to war fighting failures,"""this book examines how strategic narratives are produced, deployed, and legitimized to enable the capture of the geostrategic discursive space during times of war fighting failure using case studies, it examines the key actors and the deployment of key analogies that produce a narrative to overcome fragmentation during times of crisis""-- provided by publisher",analytical framework -- the opening act of us counterinsurgency: the strategic hamlet program -- iraq: the rebirth of counterinsurgency -- afghanistan: coin challenged and continued,"['strategy', 'counterinsurgency']","['counterinsurgency', 'military doctrine', 'war on terrorism, 2001-2009, in mass media', 'war on terrorism, 2001-2009', 'strategic forces']",u,"{'strategy': 69, 'counterinsurgency': 1}"
the greatest navy seal stories ever told,"""the greatest navy seal stories ever told first book to place side by side extraordinary stories of seals who put their lives on the line, and then go out and do it again the next day they illustrate the seal maxim, ""the person who will not be defeated cannot be defeated""""--provided by publisher","creating the seals -- before the seals: scouts, raiders and sailors -- forest of the assassins -- treasure trove -- escaping ben hai -- in the shadows -- the caves of zhawar kili -- the hero's path -- the terminals -- wrong turn -- a good deed punished -- the hornet's nest -- the streets of ramadi -- enemy central -- the three killings of osama bin laden -- the folded flag -- we're all going to die -- lightning ops","['special forces (military science)', 'special operations (military science)']","['naval biography', 'naval history', 'special operations (military science)', 'special forces (military science)', 'naval maneuvers']",u,"{'special forces (military science)': 4, 'special operations (military science)': 3}"
the medal of honor : the evolution of america's highest military decoration,"""in the medal of honor, dwight mears takes a comprehensive look at the historical, legal, and policy underpinnings of the medal of honor (often referred to as the congressional medal of honor), america's highest military decoration for valor in combat in recent years the medal's eligibility criteria have been largely standardized among all military services prior to 1963, however, different criteria for the medal of honor existed between the army and the navy due to different controlling statutes and policies as well as divergent perceptions about the award's purpose the early twentieth century was a turning point for both military services, as the period saw the codification of legislation designed to keep the award from undeserving recipients, largely in reaction to perceived legal and policy errors or omissions of the past the medal's continued statutory and policy evolution has produced a number of contemporary concerns, including perceptions that bureaucratic and legislative barriers have effectively pushed the decoration out of reach of deserving service members, and that remedies were necessary to correct for past discrimination that resulted in the unfair downgrade of many awards in earlier conflicts existing literature on the medal of honor avoids in-depth analysis, preferring instead to focus on the most deserving recipients in different periods of us history due to its depth and comprehensiveness, the medal of honor is likely to be the definitive book on the subject""--provided by publisher","legal and policy history -- from the revolution through the civil war: background and inception -- filling the army's policy vacuum: 1876-1897 -- the spanish-american war, veracruz, and navy officers: 1898-1915 -- the purge of 1917: the army rewrites its award history -- world war i: the birth of the pyramid of honor -- the interwar period: a bifurcated medal of honor and new decorations -- world war ii: growing pains and the end of noncombat awards -- the korean and vietnam wars: new combat thresholds -- post-vietnam: modern concern over the decline in award frequency -- exceptions to the rules: legislative, administrative, and judicial relief -- early bills of relief and extralegislative awards -- modern bills of relief: 10 usc 1130 -- administrative remedies: boards for correction -- administrative restorations: mary walker and william cody -- judicial remedies: the administrative procedure act -- correction of discrimination or impropriety -- conclusion -- appendix: summary of medal of honor legislation (excluding bills of relief)","['medal of honor', 'military decorations', 'decorations of honor', 'medals']","['decorations of honor', 'military decorations', 'medal of honor', 'military ceremonies, honors, and salutes', 'military history']",u,"{'medal of honor': 3, 'military decorations': 2, 'decorations of honor': 1, 'medals': 6}"
"iran, israel, and the united states : the politics of counter-proliferation intelligence","this book analyzes the process of evaluating iran's nuclear project and efforts to roll it back, resulting in the 2015 nuclear agreement to highlight the technological problems and the politicization involved in the process, this study uses real-time comparison of developments in iran and the perception of israel in the united states",the theory and practice of nuclear intelligence -- under the radar : iran's nuclear project takes off -- the great deception : the nuclear project in the age of the dialogue of civilization -- blowing the cover of iran's nuclear project : whose intelligence matters? -- iran's nuclear principalism : challenging the npt -- the cost of principalism : bankrupting iran -- the power of sanctions and the road to the joint comprehensive plan of action -- conclusions : the complex case of iran's nuclear intelligence,"['nuclear weapons', 'nuclear weapons information', 'intelligence service', 'intelligence service', 'nuclear nonproliferation']","['technology and international relations', 'nuclear weapons information, american', 'espionage, israeli', 'international relations', 'nuclear arms control']",u,"{'nuclear weapons': 13, 'nuclear weapons information': 8, 'intelligence service': 27, 'nuclear nonproliferation': 106}"
never quit : how i became a special ops pararescue jumper,"""the young adult adaptation of the epic memoir of an alaskan pararescue jumper, special forces operator, and decorated war hero ""that others may live"" is a mantra that defines the fearless men of alaska's 212th pararescue unit, the pjs, one of the most elite military forces on the planet whether they are rescuing citizens injured and freezing in the alaskan wilderness or saving wounded rangers and seals in blazing firefights at war, the pjs are some of the least known and most highly trained of america's warriors never quit is the true story of how jimmy settle, an alaskan shoe store clerk, became a special forces operator and war hero after being shot in the head during a dangerous high mountain operation in afghanistan, jimmy returns to battle with his teammates for a heroic rescue, the bullet fragments stitched over and still in his skull in a cross between a suicide rescue mission and an against-all-odds mountain battle, his team of pjs risk their lives again in an epic firefight when his helicopter is hit and begins leaking fuel, jimmy finds himself in the worst possible position as a rescue specialist--forced to leave members from his own team behind jimmy will have to risk everything to get back into the battle and save his brothers from death-defying alaskan wilderness training, wild rescues, and battles against the taliban and al qaeda, this is the true story of how a boy from humble beginnings became an american hero""--provided by publisher","prologue: water work -- son of a survivor -- alive day -- shoe guy -- the past -- basic contraband -- keep your chin up -- major adrian -- operation green feet -- eating ants -- strike two -- yo-yo and the shark -- free fall -- emergency medicine -- dirt medicine -- alaska pj no 72 -- saving barbie -- the same soaking -- a bulldog's bite -- blessing and apology -- blood, bandages, bullets -- into hell -- no time to quit","['afghan war, 2001-', 'afghan war, 2001-']","['military life', 'military sports', 'special forces (military science)', 'commando troops', 'military biography']",u,"{'afghan war, 2001-': 219}"
institutionalizing the just war,"""this book provides a new approach to theorizing the morality of war it argues that sound moral principles regarding war-making must take into account the fact that the validity of moral principles regarding war-making can depend upon existing institutions and potential feasible institutional innovations""--provided by publisher","institutionalizing the just war -- a richer jus ad bellum -- institutional legitimacy -- reciprocal institutional legitimation -- the internal legitimacy of humanitarian intervention -- reforming the international law of humanitarian intervention -- justifying preventive war, institutionally -- a precommitment regime for humanitarian intervention","['just war doctrine', 'intervention (international law)']","['war (international law)', 'just war doctrine', 'humanitarian law', 'war (philosophy)', 'war and society']",u,"{'just war doctrine': 2, 'intervention (international law)': 6}"
"india and nuclear asia : forces, doctrine, and dangers","india's nuclear profile, doctrine, and practices have evolved rapidly since the country's nuclear breakout in 1998 however, the outside world's understanding of india's doctrinal debates, forward-looking strategy, and technical developments are still two decades behind the present this book will fill that gap in our knowledge by focusing on the post-1998 evolution of indian nuclear thought, its arsenal, the triangular rivalry with pakistan and china, and new delhi's nonproliferation policy approaches joshi and o'donnell show how india's nuclear trajectory has evolved in response to domestic, regional, and global drivers the book argues that doctrinal and posturing developments in india, china, and pakistan are elevating inadvertent and accidental escalation risks as nuclear south asia continues to attract global concern, this book provides an indispensable and timely guide to its challenges and offers potential solutions to them based on primary-source research and interviews, this book will be important reading for scholars and students of india's international relations and security as well as for military, defense contractor, and policy audiences outside of india","two decades of indian nuclear force development -- pakistan's nuclear thought and posture : implications for india -- the doctrinal background : nuclear deterrence in indian strategic thought, 1964-2003 -- new challenges for indian nuclear doctrine : the doctrinal debate, 2003-present -- indian nonproliferation policy : approaches and challenges in the 21st century","['nuclear weapons', 'nuclear arms control', 'nuclear nonproliferation', 'deterrence (strategy)', 'nuclear weapons', 'nuclear weapons']","['nuclear arms control', 'nuclear weapons information, american', 'nuclear disarmament', 'nuclear weapons information', 'nuclear warfare']",u,"{'nuclear weapons': 10, 'nuclear arms control': 1, 'nuclear nonproliferation': 9, 'deterrence (strategy)': 11}"
warriors : a nonfiction companion to magic tree house,"""a overview of warriors throughout history--from ancient greece to the middle ages--the equipment they used, and the most famous warriors in history""-- provided by publisher",warriors -- ancient greek warriors -- roman warriors -- knights -- war machines -- famous warriors -- what warriors left us,"['soldiers', 'military art and science', 'military history']","['military history, ancient', 'military history, medieval', 'weapons, ancient', 'military history', 'military history, modern']",u,"{'soldiers': 31, 'military art and science': 12, 'military history': 4}"
critical infrastructure : homeland security and emergency preparedness,"""this edition of critical infrastructure presents a culmination of ongoing research and real-work experience, building upon previous editions since the first edition of this work, the domain has seen significant evolutions in terms of operational needs, environmental challenges and threats - both emerging and evolving this work expands upon the previous works and maintains its focus on those efforts vital to securing the safety and security of populations the world continues to see a shift from a force-protection model to one more focused on resilience this process has been exacerbated and challenged as societies face increased instability in weather and arguably climate, a destabilized geopolitical situation, and continuing economic instability various levels--ranging from international oversight to individual actions--continue to work towards new approaches and tools that can assist in meeting this challenge this work keeps pace with the key changes that have occurred since previous editions and continues to provide insight into emerging and potential issues expanding from historical research, major areas of interest such as climate change, regulatory oversight, and internal capacity building are explored this work provides a reference for those that are working to prepare themselves and their organizations for challenges likely to arise over the next decade in keeping with the fast-changing nature of this field, critical infrastructure: homeland security and emergency preparedness, fourth edition has been completely revised and fully updated to reflect this shift in focus and to incorporate the latest developments""--provided by publisher","introduction to critical infrastructure assurance and protection -- demand, capacity, fragility, and the emergence of networks -- beyond national frameworks -- public-private partnerships -- the reinvention of information sharing and intelligence -- critical infrastructure information -- supervisory control and data acquisition -- the evolution of physical security -- the insider threat -- safeguarding the design -- challenges in regulatory oversight -- interdependencies -- climate change","['civil defense', 'war damage, industrial', 'emergency management']","['energy security', 'cyberterrorism', 'human security', 'national security', 'security, international']",u,"{'civil defense': 29, 'war damage, industrial': 92, 'emergency management': 12}"
"wounds of war : how the va delivers health, healing, and hope to the nation's veterans","""the book looks at the largest hospital system in the country, the veterans healthcare administration--one that has come under fire from critics in the white house, on capitol hill, and in the nation's media the author spent five years closely observing the vha's treatment of patients suffering from service related injuries, physical and mental this book describes how the vha, tasked with a challenging patient population, does a better job than private sector institutions offering primary and geriatric care, mental health and home care services, and support for patients nearing the end of life it explores how the resulting public debate about the future of veterans' health care has pitted vha patients and their care-givers against politicians and policy-makers who believe that former military personnel would be better served by private health care providers""-- provided by publisher",introduction : what kind of care for veterans? -- promises broken and kept : a short history of the vha -- those who have borne the battle : the vha's patient population -- profile : what it means to be a vha volunteer -- primary care the way it should be -- healing minds and bodies : integrated mental health care and primary care -- dealing with a world of hurt : vha treatment of chronic pain -- when wounded warriors are women : caring for female veterans -- mental health the way it should be -- unpacking ptsd : from diagnosis to effective treatment -- profile : karen parko : a special kind of professional development at the va -- returning to civilian life : veterans on campus -- suicide prevention : va programs that save lives -- overcoming disability : va rehabilitation services -- transcending trauma : the martinez cognitive rehabilitation program -- off the streets : reducing veteran homelessness -- alternatives to jail : veterans justice programs -- profile : cops and vets : the memphis crisis intervention model -- specializing in elder care : the va and geriatrics -- knocking on heaven's door : the va and end-of-life care -- better care where? the vha compared to the private sector -- conclusion : a system worth saving and making even better,['veterans'],"['veteran reintegration', ""veterans' hospitals"", 'homeless veterans', ""veterans' families"", 'college-student veterans']",u,{'veterans': 6}
smoke 'em if you got 'em : the rise and fall of the military cigarette ration,"""smoke 'em if you got 'em describes the origins of the often comfortable, yet increasingly controversial relationship among the military, the cigarette industry, and tobaccoland politicians during the twentieth century after fostering the relationship between soldier and cigarette for more than five decades, the department of defense and fiscally minded legislators faced formidable political, cultural, economic, and internal challenges as they fought to unhinge the soldier-cigarette bond they had forged using the manufactured cigarette as a vehicle to explore political economy and interactions between the military and american society, joel r bius helps the reader understand this important, yet overlooked aspect of 20th century america""--provided by publisher","part 1 the rise -- smoke rising: ""i'd give a boy the cigarettes"" -- the damn y man: ""the american army is thoroughly molly-coddled"" -- general march's ration: ""enlist and all will be well"" -- the greatest generation of smokers: ""do you just assume that every soldier in the united states army smokes?"" -- part 2 the fall -- operation volar: ""the taxpayer was being taken for a ride in two directions at once"" -- soldier-starters: ""the renewal of the market stems almost entirely from 18-year-old smokers"" -- health care and the all-voluteer force: ""promises have been broken"" -- the beltway battle: ""our industry is under siege"" -- the reagonomics of smoking: ""an economic burden we can no longer bear"" -- the downfall: ""this provision [does not] deny a benefit to the military community, unless lung cancer and heart disease are benefits"" -- conclusion","['soldiers', 'cigarettes', 'antismoking movement', 'smoking', 'cigarettes', 'smoking', 'tobacco use', 'cigarette industry']","['cigarette industry', 'cigarettes', 'tobacco use', 'smoking', 'military policy']",u,"{'soldiers': 18, 'cigarettes': 2, 'antismoking movement': 96, 'smoking': 4, 'tobacco use': 3, 'cigarette industry': 1}"
accessory to war : the unspoken alliance between astrophysics and the military,"""an exploration of the age-old complicity between skywatchers and warfighters, from the best-selling author of astrophysics for people in a hurry in this fascinating foray into the centuries-old relationship between science and military power, acclaimed astrophysicist neil degrasse tyson and writer-researcher avis lang examine how the methods and tools of astrophysics have been enlisted in the service of war ""the overlap is strong, and the knowledge flows in both directions,"" say the authors, because astrophysicists and military planners care about many of the same things: multi- spectral detection, ranging, tracking, imaging, high ground, nuclear fusion, and access to space tyson and lang call it a ""curiously complicit"" alliance spanning early celestial navigation to satellite-enabled warfare, accessory to war is a richly researched and provocative examination of the intersection of science, technology, industry, and power that will introduce tyson's millions of fans to yet another dimension of how the universe has shaped our lives and our world""--provided by publisher","prologue -- situational awareness -- a time to kill -- star power -- sea power -- arming the eye -- the ultimate high ground -- unseen, undetected, unspoken -- detection stories -- making war, seeking peace -- space power -- a time to heal","['astronautics, military', 'astrophysics', 'military research', 'military art and science', 'science and state']","['space warfare', 'aerial observation (military science)', 'military scientists', 'astrophysics', 'military art and science']",u,"{'astronautics, military': 24, 'astrophysics': 4, 'military research': 9, 'military art and science': 5, 'science and state': 138}"
the pursuit of moral warfare : ethical theory and practice in counterinsurgency operations,"during combat, soldiers make critical split-second choices about matters of life and death dozens of times a day these individual decisions accumulate to determine the outcome of wars in this book, marcus schulzke examines the theory and practice of how military ethics can guide conduct in counterinsurgency, which are particularly difficult operations because the opponent operates outside of the laws of war schulzke surveys the ethical traditions that militaries borrow from; compares ethics in practice in the us army, british army and royal marines commandos, and israel defense forces; and draws conclusions that may help militaries refine their approaches in future conflicts the work is based on interviews with american, british, and israeli soldiers who were deployed between 2000 and 2012, review of training materials and other official publications, published accounts from combat veterans, and observation of us army focus groups with active duty soldiers examining three distinct national militaries illuminates positives and negatives is different approaches to military ethics schulzke makes a convincing argument that while moral warfare is an illusive goal, it is possible to make incremental improvements that can reduce war's destructiveness while improving the success of counterinsurgency operations",the emergence of military ethics -- moral theory and ethics at war -- constraints on ethical reasoning in combat -- ethical decisions in counterinsurgency operations -- the us army and virtue ethics : embodying the warrior ethos -- the us army in afghanistan and iraq : warrior virtue in asymmetric wars -- british military ethics : pragmatism and minimalism -- the british military's adaptive struggle : adjusting to new challenges -- the israel defense forces : on guard against existential threats -- the ethics of israeli counterinsurgency operations : navigating the rules of war,"['military ethics', 'counterinsurgency', 'war']","['military ethics', 'war (philosophy)', 'military doctrine', 'just war doctrine', 'war and society']",u,"{'military ethics': 1, 'counterinsurgency': 23, 'war': 72}"
"genius weapons : artificial intelligence, autonomous weaponry, and the future of warfare","""a technology expert describes the ever-increasing role of artificial intelligence in weapons development, the ethical dilemmas these weapons pose, and the potential threat to humanity""--provided by publisher","section 1 the first generation: smart weapons -- in the beginning -- i, robot am friendly -- i, robot am deadly -- the new reality -- section 2 the second generation: genius weapons -- developing genius weapons -- controlling lethal autonomous weapons -- the ethical dilemmas -- section 3 the end of war or the end of humanity -- war on autopilot -- who is the enemy -- humanity versus machine -- epilogue: the urgent need to control the deployment of autonomous and genius weapons -- glossary -- appendix 1: us marine corps forces cyberspace (marforcyber) mission -- appendix 2: autonomous weapons: an open letter from ai & robotics researchers -- appendix 3: suggested reading","['military weapons', 'weapons systems', 'artificial intelligence', 'military robotics', 'military art and science', 'war']","['military robots', 'military robotics', 'electronic intelligence', 'military intelligence', 'cyberspace operations (military science)']",u,"{'military weapons': 16, 'weapons systems': 8, 'artificial intelligence': 7, 'military robotics': 2, 'military art and science': 65, 'war': 300}"
ukraine and the art of strategy,"""in ukraine and the art of strategy, sir lawrence freedman provides an account of the origins and course of the russia-ukraine conflict through the lens of the theory and practice of strategy that is, he explores putin's near, medium, and long-term strategies when he decided to initiate the conflict how successful has he been? in contrast to many who see putin as a master operator who has resuscitated a supine russia against all odds, freedman is less impressed with his strategic acumen in terms of the long-term fallout by exploring concepts such as coercive diplomacy, limited war, escalation and information operations, freedman brings the story up to the present, where a low-level conflict between ukrainian and breakaway rebel forces in the east grinds on, and illuminates the external challenges faced by the governments' involved""-- provided by publisher",strategic theory -- the russia-ukraine conflict -- war -- the context shifts,"['ukraine conflict, 2014-']","['ukraine conflict, 2014-', 'strategic forces', 'politics and war', 'communist strategy', 'deterrence (strategy)']",u,"{'ukraine conflict, 2014-': 1}"
"the dawn of the code war : america's battle against russia, china, and the rising global cyber threat","""over the past decade, there have been a series of internet-linked attacks on american interests, including north korea's retaliatory hack of sony pictures, china's large-scale industrial espionage, russia's 2016 propaganda campaign, and quite a lot more the cyber war is upon us former assistant attorney general john carlin has been on the frontlines of america's ongoing cyber war with its enemies in this dramatic book, he tells the story of his years-long secret battle to keep america safe, and warns us of the perils that await us as we embrace the latest digital novelties -- smart appliances, artificial intelligence, self-driving cars -- with little regard for how our enemies might compromise them the potential targets for our enemies are multiplying: our electrical grid, our companies, our information sources, our satellites as each sector of the economy goes digital, a new vulnerability is exposed the internet of broken things is not merely a cautionary tale, though it makes the urgent case that we need to start innovating more responsibly as a fleet of web-connected cars and pacemakers rolls off the assembly lines, the potential for danger is overwhelming we must see and correct these flaws before our enemies exploit them""--procisws by publisher",foreword: teamp0ison -- the rise of the hackers -- byzantine hades -- operation aurora -- qassam cyber fighters -- apt 1 -- slavik -- the guardians of peace -- black vine -- fake news -- epilogue: winning the code war,"['cyberspace operations (military science)', 'cyberterrorism', 'cyberspace', 'computer security', 'computer crimes', 'information warfare', 'national security', 'cyberterrorism', 'internet in espionage', 'espionage']","['cyberterrorism', 'cyberspace operations (military science)', 'technology and international relations', 'information warfare (international law)', 'information warfare']",u,"{'cyberspace operations (military science)': 2, 'cyberterrorism': 1, 'cyberspace': 18, 'computer security': 20, 'computer crimes': 34, 'information warfare': 5, 'national security': 13, 'internet in espionage': 7, 'espionage': 10}"
national service in singapore,"""national service (ns) is one of singapore's foundational national defence policies first introduced by the british in 1954, amended in 1967 to provide a means to defend a fledgling independent nation, and codified into its present form in 1970, ns is deeply woven into singapore's political and social fabric the 50th anniversary of the enlistment of the first batch of full-time national servicemen (nsmen) is an opportune time to contemplate the past, present and future of ns this volume brings together a range of perspectives on ns in singapore it covers three main areas: the history of ns, ns in practice, and international perspectives comprising chapters by individuals with varied backgrounds, national service in singapore hopes to offer a broad account of one of singapore's fundamental public policies""-- provided by publisher",national service and citizen soldiers : the singapore experience of military conscription / albert lau -- goh keng swee and the policy of conscription / bernard fook weng loo -- in the service of the nation too : an early history of national service outside the singapore armed forces / ho shu huang -- conscripting the audience : singapore's successful securitisation of vulnerability / chang jun yan -- numbers matter and number matters : national service and singapore's quest for military deterrence / samuel chan -- national service and nation-building : successes and limitations of the singaporean experiences / kai ostwald -- re-imagining national service in the era of hyperculturalism / leong chan-hoong -- dual citizenship and national service in singapore / terri-anne teo and priscilla cabuyao -- the maligned malays and national service / norman vasu and nur diyanah binte anwar -- conscription in taiwan : a problematic evolution / wu shang-su and ho shu huang,"['draft', 'national service']","['national service', 'military service, voluntary', 'military policy', 'foreign enlistment', 'militarism']",u,"{'draft': 344, 'national service': 1}"
conflict : how soldiers make impossible decisions,"""this book is about decisions in military conflict, and the psychological conflict they cause it explores how soldiers choose between seemingly impossible options where all outcomes look horrendous, by drawing on interviews conducted with real soldiers about real situations they faced their vivid and sometimes upsetting stories were part of the experience of war and became part of their identity the book describes the processes that make choice selection so difficult, the psychology of decisional conflict, and the immediate, short, and longer term behavioral consequences of these actions special attention will be directed to the concept of 'decision inertia' - one of several kinds of 'failures to act' in which decision makers are unable to calculate and/or commit to a least-worst course of action by referring to many real cases we invite the reader to consider their own responses to choosing between difficult options, in order to help them understand what it might feel like when you are faced with making a least-worst decision at war""-- provided by publisher","decisional conflict: from best to least-worst -- military decision making: doctrine, rationality and field-based approaches -- the science of selecting least-worst options -- situational awareness -- formulating plans -- executing plans -- team learning -- least-worst decision making ""in extremis"" -- thoughts that haunt -- how do soldiers do what they do and what can we learn from them?","['war', 'combat', 'soldiers', 'psychology, military']","['war (philosophy)', 'low-intensity conflicts (military science)', 'military doctrine', 'military ethics', 'psychology, military']",u,"{'war': 40, 'combat': 32, 'soldiers': 43, 'psychology, military': 5}"
intelligence analysis : unclassified area and point estimates (and other intelligence related topics),"""this is the second edition of an earlier work that looks at current threats to the united states the us under a new presidential administration is looking to depart from globalization, though there are still inextricable linkages among all countries in the world this book provides an open source intelligence analysis of regions, countries and non-state actors from around the world that could have an impact on the united states these areas and actors are dissected using predominately qualitative analysis techniques focusing on secondary data sources in order to provide an open source intelligence look at threats as seen by the united states using two models (the york intelligence red team model and the federal secondary data case study triangulation model) the key audience for this book includes the 17 members of the us intelligence community, members of the us national security council, governments of other countries that share the united states' assessment of current threats, nongovernmental organizations (ngos) looking to provide support abroad, and private sector companies that are considering expanding their operations overseas""-- provided by publisher","introduction to the national security issues confronting the united states / john m weaver -- threats to the national security of the us homeland: a qualitative assessment / maura gallant, savannah galati, megan martin and jennifer pomeroy -- russia's search for stability: cyber capabilities and military buildup / jennifer pomeroy, nathan swartz, logan suntzenich, and kevin winz -- an overview of china's threat to the national security of the united states: a qualitative assessment / matthew breneman, corey byrne and peter ring -- north korean threats to the national security of the united states: a qualitative assessment / jesse huber, bobby kuehn, luke knott, dylan nuttall, jacob c swart -- iranian threats to the national security of the united states: a qualitative assessment / claire ashcraft, grant cahill and miranda reisinger -- a qualitative assessment of instability and uncertainty in the middle east: the syrian civil war / erika lewis, victoria miravich, jennifer pomeroy, rachele tombolini and amanda tondin -- the islamic state and its threat to the national security of the united states: a qualitative assessment / andrew blackburn, jordan bernard and john richards -- the relationship between cocaine-related activities and emigration / kimberly levan-quirk -- cyber threats to the national security of the united states: a qualitative assessment / benjamin j o'connor, camila salaverria, ethan moore and adam hand","['national security', 'strategic culture', 'world politics']","['military intelligence', 'international relations', 'state-sponsored terrorism', 'national security', 'technology and international relations']",u,"{'national security': 4, 'strategic culture': 233, 'world politics': 18}"
from hitler's germany to saddam's iraq : the enduring false promise of preventive war,"""this book boldly challenges conventional wisdom about the value of preventive war, beginning with the rise of hitler's germany through the disastrous invasion of iraq silverstone argues that the rhineland crisis leading up to wwii presents a critical case for studying power shifts among states--and the preventive war temptation that results""--provided","the false promise of lost opportunities -- another fait accompli -- the preventive war temptation meets the preventive war paradox -- haunted by the preventive war paradox -- the roots of a bitter peace -- the ruhr war -- sowing dragons teeth -- no heroes, no goats -- searching for a silver bullet","['preemptive attack (military science)', 'international relations', 'world war, 1939-1945', 'world war, 1939-1945', 'security, international']","['war (philosophy)', 'politics and war', 'just war doctrine', 'war (international law)', 'limited war']",u,"{'preemptive attack (military science)': 58, 'international relations': 12, 'world war, 1939-1945': 11, 'security, international': 285}"
"the chinese information war : espionage, cyberwar, communications control and related threats to united states interests","""china's information war against the us is technically clever, broadly applied and successful the us intelligence community has publicly stated this is a kind of war we do not know how to fight--yet the us military developed and expanded the doctrine of information war china's political systems are more easily adapted to this form of warfare""-- provided by publisher","no wars here -- information war -- what has become of war? -- political war -- fancy bears, chinese businessmen, and us politics -- economic war -- real war -- it is just business -- drifting into darkness","['cyberspace operations (military science)', 'information warfare', 'information warfare', 'national security', 'computer security', 'espionage, chinese']","['information warfare (international law)', 'espionage, chinese', 'information warfare', 'technology and international relations', 'internet in espionage']",u,"{'cyberspace operations (military science)': 10, 'information warfare': 3, 'national security': 15, 'computer security': 61, 'espionage, chinese': 2}"
land of nuclear enchantment : a new mexican history of the nuclear weapons industry,"""in this thoughtful social history of new mexico's nuclear industry, lucie genay traces the scientific colonization of the state in the twentieth century from the points-of-view of the local people, including hispanics, native americans, and anglos genay focuses on personal experiences in relation to postwar socioeconomic and cultural changes rather than on cold war policy and political and scientific figures in order to give a sense of the upheaval that accompanied the rise of the nuclear era she gives voice to the hispanics and native americans of the jémez plateau, the blue-collar workers of los alamos, the miners and residents of the grants uranium belt, and the ranchers and farmers who were affected by the federal appropriation of land in white sands missile range and whose lives were upended by the trinity test and the us government's reluctance to address the 'collateral damage' of the work at the range genay reveals the far-reaching implications to the residents of new mexico as the state acquired a new identity from its embrace with nuclear science""-- provided by publisher","ground zero -- land of cultural and economic survival -- the skeleton of a domestic nuclear empire -- the manifest destiny of atomic scientists -- the atomic sun shines over the desert -- the nuclear golden goose -- a federal sponsor -- cloaked in secrecy -- dangerous practices, toxic legacies -- the sociocultural impacts of a scientific conquest -- land, lawsuits, and waste -- memory","['nuclear weapons industry', 'nuclear weapons industry', 'nuclear weapons industry']","['nuclear weapons industry', 'nuclear weapons information, american', 'nuclear facilities', 'nuclear weapons information', 'plutonium industry']",u,{'nuclear weapons industry': 1}
nuclear confrontation,"""a book for young readers about the history of nuclear warfare and what it could mean for the future""--provided by publisher",introduction: nuclear war breaks out -- the nuclear threat -- nuclear confrontation scenarios -- assessing the threat -- preventing nuclear confrontation,"['nuclear warfare', 'nuclear weapons', 'nuclear disarmament']","['nuclear warfare', 'nuclear arms control', 'nuclear weapons information, american', 'tactical nuclear weapons', 'nuclear weapons information']",u,"{'nuclear warfare': 1, 'nuclear weapons': 12, 'nuclear disarmament': 6}"
