title,abstract,toc,true_lcsh_subjects,top_similar_lcsh_subjects,category,true_label_ranks
late ancient knowing : explorations in intellectual history,"""late ancient knowing explores how people in late antiquity went about knowing their world and how this knowing shaped late ancient lives each essay is dedicated to a single concept--'animal,' 'demon,' 'countryside,' 'christianization,' 'god'--studying the ways in which individuals and societies in this period created and interacted with visible and invisible realities rather than narrating late ancient history based on facts defensible in modern historical terms, these essays attempt to create histories based on what are now considered late ancient fictions, the now-discarded paradigms of late ancient thought""--provided by publisher",introduction / catherine m chin and moulie vidas -- artifact / mira balberg -- animal / beth berkowitz -- language / jeremy schott -- medicine / heidi marx-wolf -- cosmos / catherine m chin -- angel / ellen muehlberger -- god / lewis ayres -- emperor / matthew canepa -- ordo / michael kulikowski -- christianization / edward watts -- cleric / kristina sessa -- countryside / cam grey -- demon / dayna kalleres -- afterword / maud gleason,"['civilization, ancient', 'intellectual life']","['history, ancient', 'civilization, ancient', 'mythology, roman', 'civilization, medieval', 'philosophy, medieval']",c,"{'civilization, ancient': 2, 'intellectual life': 191}"
the impossible craft : literary biography,"""explores the challenges and rewards faced by literary biographers details the author's experiences writing the lives of writers including edwin arlington robinson, ernest hemingway, f scott fitzgerald, john cheever, and archibald macleish""--provided by publisher",beginnings -- topics in literary biography -- the impossible craft -- case studies -- the cheever misadventure,"['biography as a literary form', 'authors', 'authors, american', 'biographers']","['biography as a literary form', 'autobiography in literature', 'biographers', 'autobiographical fiction', 'autobiographies']",c,"{'biography as a literary form': 1, 'authors': 47, 'authors, american': 14, 'biographers': 3}"
donors and archives : a guidebook for successful programs,"""donors and archives: a guidebook for successful programs highlights the importance of development and fundraising for archives, while focusing on the donor and potential donor their interest, their support, their enthusiasm, and their stuff are vital to the success of archival programs archivists involved in donor work and fundraising will find the practical advice and best practices in this book applicable, replicable, timely, and valuable""-- provided by publisher","introduction -- part i the planning -- donor preparedness and the archival program -- archival obligations and shared expectations -- developing donor strategies -- part ii the process -- negotiating and reviewing a potential donation -- the details of a donation -- the days following a donation -- part iii the partners -- donor types -- the development office and the archives -- friends, lovers, and supporters of archives -- part iv the payoff -- the value of a donor program","['archives', 'archival materials', 'manuscripts', 'appraisal of archival materials', 'archives', 'fund raising', 'benefactors', 'gifts']","['appraisal of archival materials', 'archivists', 'archival materials', 'archival resources', 'cataloging of archival materials']",c,"{'archives': 12, 'archival materials': 3, 'manuscripts': 42, 'appraisal of archival materials': 1, 'fund raising': 7, 'benefactors': 38, 'gifts': 106}"
real knights : over 20 true stories of battle and adventure,stories about medieval knights from around the world,"early knights: a spanish hero -- first norman king -- a generous knight -- his head on the block! -- knight facts: armor & weapons -- the crusaders: bohemund the giant -- the heart of a lion -- heart of a king -- the grand master -- knight facts: warfare -- chivalry: ""braveheart"" -- a romantic fighter -- ""the black knight"" -- ""without fear and without blame"" -- knight facts: castles -- the hundred years war: the blind king -- the battle of crécy -- the ugly child -- a fatal slip -- medieval surgery -- knight facts: food, clothing, & entertainment -- the professionals: ""needle john"" -- pirate and knight! -- a paid fighter -- the man with an iron hand -- knight facts: tournaments","['knights and knighthood', 'civilization, medieval', 'military history, medieval', 'chivalry']","['knights and knighthood', 'military history, medieval', 'literature, medieval', 'medievalism in literature', 'heraldry']",c,"{'knights and knighthood': 1, 'civilization, medieval': 46, 'military history, medieval': 2, 'chivalry': 32}"
the tragedy of the templars : the rise and fall of the crusader states,explores the rise and fall of the templars against the backdrop of the crusader ideal and their settlement venture in outremer,part i the middle east before the crusades the christian world -- the arab conquests -- palestine under the umayyads and the arab tribes -- the abbasids and the arab eclipse -- byzantine crusades -- muslim wars and the destruction of palestine -- part ii the turkish invasion and the first crusade the turkish invasion -- the call -- the first crusade -- part iii the founding of the templars and the crusader states the origins of the templars -- outremer -- zengi's jihad -- the second crusade -- part iv the templars and the defence of outremer the view from the temple mount -- the defence of outremer -- templar wealth -- part v saladin and the templars tolerance and intolerance -- saladin's jihad -- the fall of jerusalem to saladin -- part vi the kingdom of acre recovery -- the mamelukes -- the fall of acre -- part vii aftermath lost souls -- the trial -- the destruction of the templars,"['crusades', 'christianity and other religions']","['crusades', 'monasticism and religious orders', 'knights and knighthood', 'medievalism', 'military history, medieval']",c,"{'crusades': 1, 'christianity and other religions': 25}"
"disinformation guide to ancient aliens, lost civilizations, astonishing archaeology & hidden history","""if you think the history you were taught in school was accurate, you're in for a big surprise this group of researchers blows the lid off everything you thought you knew about the origins of the human race and the culture we live in""--cover p [4]","human devolution / michael a cremo -- consider the kali yuga / john anthony west -- ocean origins of indian civilization / ns rajaram -- deus noster, deus solis: our god, god of the sun / acharya s -- mysterious origins: are humans just a happy accident? / dave dentel -- ancient walls / richard nisbet -- along the 33rd degree parallel: a global mystery circle / gary a david -- did the incas build machu picchu? / david hatcher childress -- summary of atlantis and the old ones: an investigation of the age of civilization / colin wilson -- the meaning of the pyramids / robert m schoch, robert s mcnally -- the secret land / roy a decker -- lingering echoes: athens, jerusalem / robert merkin -- underworld: confronting yonaguni / graham hancock -- sacred geography: cosmic and cometary induced cataclysms, and the megalithic response / martin gray -- atlantis in america: a summing up: awaiting the new paradigm / george erikson, ivar zapp -- nan madol: the lost civilization of the pacific / frank joseph -- underworld: confronting kerama / graham hancock -- the giza power plant / christopher dunn -- aviation in antiquity? / erich von däniken -- the constantine conspiracy / crichton em miller -- the ancient of days: deity or manna-machine? / george t sassoon -- the giant flying turtles of guatemala / giorgio a tsoukalos -- ancient scientific instruments / william r corliss -- creation of a gifted people: the mayan calendar / sharon secor -- ancient wisdom and the great sphinx of giza / robert m schoch -- where is the holy grail? / ron sala -- journey to bubastis / richard cusick -- gnosis: the plants of truth / dan russell -- a conversation with greg deyermenjian: lost cities sought, lost cities found / preston peet -- source of the blood: nazi germany's search for its aryan roots / mickey z -- team atlantis / michael arbuthnot -- shovel bum: a life archaeologic / troy lovata -- archaeological cover-ups: a plot to control history? / will hart","['civilization, ancient', 'civilization, ancient', 'extraterrestrial beings', 'archaeology', 'world history', 'mythology']","['archaeological literature', 'social archaeology', 'ethnoarchaeology', 'antiquities, prehistoric', 'archaeology and history']",c,"{'civilization, ancient': 10, 'extraterrestrial beings': 63, 'archaeology': 6, 'world history': 39, 'mythology': 51}"
"alice's adventures in wonderland ; &, through the looking-glass",a little girl falls down a rabbit hole and discovers a world of nonsensical and amusing characters,alice's adventures in wonderland -- through the looking-glass,"['english fiction', 'fantasy literature, english', 'fantasy']","[""children's stories"", 'fairy godmothers', ""children's stories, american"", 'adventure stories', 'forgotten realms (imaginary place)']",c,"{'english fiction': 39, 'fantasy literature, english': 10, 'fantasy': 235}"
year's best sf 17,"an anthology of the finest science fiction stories of 2011 features the work of both new and established writers, including contributions by elizabeth bear, neil gaiman, and michael swanwick","introduction -- the best science fiction of the year three / ken macleod -- dolly / elizabeth bear -- altogether elsewhere, vast herds of reindeer / ken liu -- tethered / mercurio d rivera -- wahala / nnedi okorafor -- laika's ghost / karl schroeder -- ragnarok / paul park -- six months, three days / charlie jane anders -- ""and weep like alexander"" / neil gaiman -- middle of somewhere / judith moffett --mercies / gregory benford -- education of junior number 12 / madeline ashby -- our candidate / robert reed -- thick water / karen heuler -- the war artist / tony ballantyne -- the master of the aviary -- home sweet bi'ome / pat macewen -- for i have lain me down on the stone of loneliness and i'll not be back again / michael swanwick -- he ki-anna / gwyneth jones -- eliot wrote / nancy kress -- the nearest thing / genevieve valentine -- a vector alphabet of interstellar travel -- the ice owl / carolyn ives gilman","['science fiction, american', 'short stories, american']","['science fiction, english', 'extraterrestrial beings in literature', 'science fiction', 'science fiction, american', 'short stories']",c,"{'science fiction, american': 4, 'short stories, american': 17}"
weddings under a western sky,three brides for three cowboys,"the hand-me-down bride / elizabeth lane -- the bride wore britches / kate welsh --something borrowed, something true / lisa plumley","['romance fiction', 'western stories']","['brides', 'bridesmaids', 'wedding costume', 'weddings', 'western stories']",c,"{'romance fiction': 64, 'western stories': 5}"
"badass : ultimate deathmatch : skull-crushing true stories of the most hardcore duels, showdowns, fistfights, last stands, suicide charges, and military engagements of all time","recounts epic battles, standoffs, and skirmishes from antiquity through modern times, profiling the great men and women, including st moses the black, tango mike-mike, and cyrus the great","machine generated contents note: section i ancient battles -- spears, swords, and fire -- 1fear the camel (547 bc) -- 2the battle of salamis (480 bc) -- 3the sacred band of thebes (371 bc) -- 4the second punic war (218-201 bc) -- 5the teutoburg forest (ad 9) -- 6boudicca's revolt (ad 61) -- 7red cliff (ad 208) -- 8ad decimum (ad 533) -- section ii medieval carnage -- broadswords, battle axes, and heavy effin' cavalry -- 9the last caliph (ad 763) -- 10the great heathen army (ad 865-873) -- 11the third crusade (1189-1192) -- 12kono michiari (1281) -- 13alba gu brath (1303-1314) -- 14trial by combat (1389) -- 15the hundred years' war (1337-1453) -- 16the fall of constantinople (1453) -- section iii gunpowder-era destruction -- muskets, sabers, wooden ships, and a double load of canister fire -- 17the araucanian war (1541-1724) -- 18the imjin war (1592-1598) -- 19james macrae (1720) -- 20the rani of jhansi (1857-1858) -- 21gettysburg (1863) -- contents note continued: 22samurai showdown (1864) -- 23von bredow's death ride (1870) -- 24rorke's drift (1879) -- section iv industrial-age mayhem -- fighter planes, heavy machine guns, and ball-crushing battle tanks -- 25the gunfight at the ok corral (1881) -- 26the twenty-one sikhs (1897) -- 27the charge of the australian light horse (1917) -- 28their finest hour (1940) -- 29pavlov's house (1942) -- 30last stand of the tin can sailors (1944) -- 31a bridge too far (1944) -- 32the fastest tommy gun on the western front (1945) -- section v modern warfare -- assault rifles, jet fighters, and armored attack helicopters -- 33the chosin few (1950) -- 34tango mike-mike (1968) -- 35zvika forge (1973) -- 36the lion of panjshir (1979-1989) -- 37who dares wins (1980) -- 38desert storm (1991) -- 39shootout at a mexican hacienda (2010) -- 40bishnu shrestha and the forty thieves (2010)","['heroes', 'war']","['dueling', 'war', 'military history, modern', 'nuclear warfare', 'violence']",c,"{'heroes': 37, 'war': 2}"
the rough guide to the future,jet packs and cyborgs-- or water wars and food shortages? find out what's really in store for the human race!,"about time -- the future in history -- varieties of futurology -- the recent future -- science futures -- population -- energy and the climate crunch -- energy: a new regime? -- water -- food supply -- humans and other species -- future health -- future war -- dealing with disaster -- life, society and values -- the world of information -- moving on, moving up -- infinite in all directions","['twenty-first century', 'civilization, modern']","['technology and civilization', 'twenty-first century', 'technological forecasting', 'science and civilization', 'technological complexity']",c,"{'twenty-first century': 2, 'civilization, modern': 8}"
how to find your family history in newspapers,"the author presents information about how to research family history in newspapers, along with her expert advice and tips for both hands-on and online genealogical research in newspapers",newspapers : an exciting and exasperating record group -- what to look for in newspapers -- top 10 tips to remember before starting your search -- the newspaper search process -- how to identify newspapers that meet your criteria : start with the big picture -- online digitized newspaper collections : free and paid -- portal websites : the key to finding 'hard-to-find' newspapers online and offline -- need more help? : here's who you should ask -- african american newspapers -- caring for newspaper clippings -- putting it to bed -- united states newspaper websites -- international newspaper websites -- heritage quest online participating libraries,"['newspapers in genealogy', 'genealogy', 'genealogy']","['newspapers in genealogy', 'registers of births, etc', 'genealogy', 'local history', 'newspapers']",c,"{'newspapers in genealogy': 1, 'genealogy': 3}"
all you need is love,"cameron murphy heads to vermont to build a website for a new client after wrecking her car by colliding with the town moose, she meets the most handsome hero she's ever seen unfortunately, her savior, will abbott, is also the son of her client and he wants nothing to do with the new website or the city girl creating it for all will cares, cameron can march her fancy boots right out of town and out of his family's business but he can't seem to get her out of his head as his family's dispute heats up, so does the chemistry between the two, leaving them wondering if simple is better after all",all you need is love -- to know her is to love her,"['man-woman relationships', 'general stores']","['romance fiction, american', 'romance fiction, english', 'love stories', 'summer romance', 'romance fiction']",c,"{'man-woman relationships': 20, 'general stores': 399}"
headed for trouble,"this mass market original collection is filled with never-before-released short stories and novellas featuring the beloved characters from suzanne brockmann's wildly successful troubleshooters series packed with pulse-pounding tales about everyone's favorite special ops team, this suspenseful collection is a must for fans of the new york times bestselling series, and is also the perfect introduction for newcomers tough-as-nails troubleshooters operative sam starrett learns the agony of loving someone in danger--and the hell of waiting on the home front--as his wife, alyssa, hurtles into a foreign hot spot that's about to boil over navy seal frank o'leary's ill-fated holiday reunion with his older brother takes a turn for the better--when a chance encounter on a rainy new orleans street gives frank a reason to be thankful after all in a maze of tunnels deep beneath a military base in germany, jules cassidy, alyssa locke, and their comrades in arms match wits with terrorists on a mission with explosive consequences plus more never-before-released adventures featuring jenk, izzy, gillman, lopez, kenny, savannah, and other members of seal team 16--along with suzanne brockmann's exclusive interviews with her beloved characters","introduction -- troubleshooters series timeline -- when frank met rosie -- thoughts on when frank met rosie -- when alyssa and sam met the dentist -- waiting -- sam takes an assignment in italy -- when jenk, izzy, gillman, and lopez met tony vlachic -- interview with tom and kelly -- trapped -- conversation with navy seals mark ""jenk jenkins, dan gillman, jay lopez, and irving ""izzy"" zanella -- interview with kenny and savannah -- home is where the heart is, parts i and ii -- a seal and three babies -- faqs answered: interview with suz -- valentine's day -- glossary of troubleshooters terms -- bonus story: shane's last stand","['special forces (military science)', 'terrorism']","['undercover operations', 'detective and mystery stories', 'detective and mystery stories, american', 'detective and mystery stories, english', 'sea stories, american']",c,"{'special forces (military science)': 11, 'terrorism': 144}"
common people : the history of an english family,"family history is a massive phenomenon of our times but what are we after when we go in search of our ancestors? beginning with her grandparents, light moves between the present and the past, in an extraordinary series of journeys over two centuries, across britain and beyond in following the lives of the migrants who traveled the country looking for work, she ultimately reflects on history itself, and on our constant need to know who went before us and what we owe them",prologue: a child's sense of the past -- missing persons evelyn's grave ; hope place -- tall stories the road to netherne ; albion street -- postscript,['genealogy'],"['genealogy', 'genetic genealogy', 'social archaeology', 'newspapers in genealogy', 'social history']",c,{'genealogy': 1}
citing historical sources : a manual for family historians,"topics discussed include referencing, bibliography, copyright, plagiarism, ethics and online resources",citing sources -- incorporating previous histories -- references -- constructing a bibliography -- creating copyright -- ethics -- exercise in ethics -- permission notes and publication release,"['history', 'bibliographical citations', 'genealogy', 'intellectual property']","['newspapers in genealogy', 'autobiography in literature', 'biographers', 'biography as a literary form', 'autobiographies']",c,"{'history': 37, 'bibliographical citations': 7, 'genealogy': 6, 'intellectual property': 279}"
"1,107 baby names that stand the test of time","""a guide for parents who know that the perfect name lasts a lifetime-- it suits not just a cuddly newborn but grows with a child from babyhood through adulthood 1,107 baby names that stand the test of time makes a strong case for each name selected and features the name's definition, history, variations and nicknames, and its 'meaning' in the larger cultural sense includes a primer on the basic rules of baby naming including sounds, rhythm, ethnic traditions, and effective use of a middle name""--page 4 of cover",the names -- girls -- boys -- index of alternative names -- an assortment of name inspirations,"['names, personal']","['names, greek', 'dionne quintuplets', 'names, personal', 'quintuplets', 'birthparents']",c,"{'names, personal': 3}"
a hunger for the forbidden & the highest price to pay,"""hunger for the forbidden: scandalized & seduced: to desire a corretti alessia battaglia is a vision in white as she flees the church she's abandoned her fiancé, praying that his cousin, matteo corretti will come after her because there are two things matteo doesn't know alessia is pregnant, and the child is his! the highest price to pay: all about the money? blaise chevalier intends to discard ella stanton's failing business--that is, until he meets her! cast in the same fiery mold, she's an intriguing adversary proud and beautiful, ella's determined to prove blaise wrong if she can just ignore the flicker of attraction burning between them!""-- provided by publisher",hunger for the forbidden -- highest price to pay,['man-woman relationships'],"['crimes of passion', 'romance fiction, english', 'romance fiction', 'romance fiction, american', 'fantasy literature, english']",c,{'man-woman relationships': 278}
"second chance with the rebel ; &, her royal wedding wish","second chance with the rebel: ""everyone in the town could see they didn't belong together mac was the adventurous outsider with a mysterious past, and lucy was the wholesome doctor's daughter and mac's sudden departure just proved the rest of the town right""--p [4] of cover her royal wedding wish: ""princess shoshauna has followed royal convention all her life when she meets soldier jake, can she dare to dream of marrying for love?""--p [4] of cover",second chance with the rebel -- her royal wedding wish,"[""mother's day"", 'princesses', 'soldiers', 'man-woman relationships']","['princesses', 'mistresses', 'marriages of royalty and nobility', 'prisoners of war', 'romance fiction, english']",c,"{""mother's day"": 297, 'princesses': 1, 'soldiers': 414, 'man-woman relationships': 302}"
"a scandal, a secret, a baby","a scandal, a secret, a baby: ""dante d'arezzo is the last person famous songwriter justina perry wants to see at her best friend's wedding the wickedly sexy italian is ruthless to the core he broke her heart once; she won't surrender to his insatiable desire again but what dante wants one very big scandal! justina's pregnancy hits the front page and dante knows he's the father he'll make her pay for trying to keep his child from him his miss independent is about to become completely dependent on him! this italian will claim his heir and--if he wants her--his wife""--publisher marriage scandal, showbiz baby: ""seduced by matteo, a world-famous actor, the once-innocent jennifer marries the superstar and starts her own acting career but at the height of their popularity, their busy lives tear them apart and they go their separate ways they thought it was over, until they bump into each other on the red carpet at the cannes film festival although at first tempers flare, in a moment of passion in the elevator they make love once more a few weeks later, jennifer starts to notice changes happening within her body""--publisher","a scandal, a secret, a baby -- marriage scandal, showbiz baby!","['women composers', 'italians', 'motion picture actors and actresses', 'pregnancy']","['scandals', 'crimes of passion', 'romance fiction', 'romance fiction, english', 'summer romance']",c,"{'women composers': 150, 'italians': 181, 'motion picture actors and actresses': 24, 'pregnancy': 37}"
"first comes baby-- : &, the loner's guarded heart","first comes baby: ""meg has always dreamed of having the perfect family, and when she learns her baby window is closing there's only one person who can help ben has been meg's best friend since childhood their relationship is strictly platonic--except for that one unforgettable kiss ""--p [4] of cover the loner's guarded heart: ""when josie arrives in australia, she is intrigued by kent, her only neighbor for miles can she break the iron padlock around his heart?""--p [4] of cover",first comes baby -- the loner's guarded heart,"['pregnancy', 'man-woman relationships']","['first loves', 'birthparents', 'motherhood', 'love stories', 'fathers and daughters']",c,"{'pregnancy': 30, 'man-woman relationships': 252}"
a reputation for revenge,"reputation for revenge: ""josie dalton's heart pounds in her chest as she approaches the imposing penthouse of formidable russian prince kasimir xendzov she might have agreed to marry him to save her sister, but the icy glitter in kasimir's unflinching eyes warns that he's not a man to be toyed with the final piece of the puzzle has fallen into place and revenge is at kasimir's fingertips; the champagne's on ice and his new wife waits in the bedroom--victory has never been sweeter but josie's purity tests the one thing kasimir didn't know he had--honor""--publisher greek billionaire's baby revenge: ""his mistress working for nikos stavrakis was exhilarating--until one night, when he made love to anna his baby anna believes nikos is unfaithful, and flees nine months later, she is left nursing a tiny baby his wife?nikos is furious when he discovers anna's taken his son he vows to seek retribution! he will make anna his bride, and teach her who's boss!""--publisher",a reputation for revenge -- the greek billionaire's baby revenge,"['princes', 'married people', 'revenge', 'mistresses', 'greeks', 'billionaires', 'pregnancy']","['revenge', 'crimes of passion', 'betrayal', 'vendetta', 'romance fiction, english']",c,"{'princes': 150, 'married people': 536, 'revenge': 1, 'mistresses': 9, 'greeks': 192, 'billionaires': 289, 'pregnancy': 270}"
the notorious gabriel diaz,"notorious gabriel diaz: ""of all the arrogant billionaires in all the world, why is gabriel diaz the only one she can turn to? the last time gabriel heard the word no was when lucy robins rejected his skilled advances-a moment that is still etched on his bruised ego! now, with her family in trouble, lucy desperately needs help gabriel is happy to strike a deal, but his price is high: lucy's virginity! except he wasn't prepared for their night together to leave him hooked, and when lucy refuses to be his plaything, he throws that same little word back at her no!""--publisher ruthless tycoon, inexperienced mistress: ""cesar caretti has had a string of sophisticated socialites warming his bed--until he meets jude her untainted beauty sets his spanish blood on fire! jude struggles to keep up with cesar's glamorous world then her inexperience is fully revealed: she's expecting the spaniard's baby for cesar there is only one option--marriage after all, he is a caretti and, as jude discovers, his proposal is not a question it's a command!""--publisher","the notorious gabriel diaz -- ruthless tycoon, inexperienced mistress","['billionaires', 'virgins', 'businessmen', 'mistresses', 'pregnancy', 'marriage']","['crimes of passion', 'seduction', 'hardy boys (fictitious characters)', 'nelson, vicki (fictitious character)', 'mistresses']",c,"{'billionaires': 50, 'virgins': 47, 'businessmen': 329, 'mistresses': 5, 'pregnancy': 115, 'marriage': 88}"
mail-order mistletoe brides,"christmas hearts: ""thirteen-year-old amelia longs for a new ma little george needs a father's guidance for their children's sake, cole matheson and mercy jacobs agree on a businesslike marriage but though cole tries to keep his distance, mercy offers the very thing he's stopped believing in--the chance to forge a real family""--publisher mistletoe kiss in dry creek: """"passable cook wanted as wife marriage in name only"" noah miller doesn't expect any replies to his plainspoken ad, though it's the only kind of offer the guarded rancher's prepared to make until widowed maeve flanagan and her sweet daughter arrive, turning his home and his heart upside down""--publisher",christmas hearts / jillian hart -- mistletoe kiss in dry creek,"['mail order brides', 'remarriage']","['mail order brides', 'christmas stories', 'brides', 'christmas stories, american', 'romance fiction, american']",c,"{'mail order brides': 1, 'remarriage': 51}"
abraham lincoln : vampire hunter,"while abraham lincoln is widely lauded for saving a union and freeing millions of slaves, his valiant fight against the forces of the undead has remained in the shadows for hundreds of years gifted with legendary height, strength, and skill with an ax, young abe lincoln sets out to avenge the death of his mother at the hands of a vampire","pt 1 boy -- exceptional child -- two stories -- henry -- a truth too terrible -- pt 2 vampire hunter -- new salem -- ann -- the fatal first -- ""some great calamity"" -- at last, peace -- pt 3 president -- a house divided -- casualties -- ""starve the devils"" -- thus always to tyrants -- home",['vampires'],"['vampires', 'zombies', 'horror tales, american', 'suspense fiction, american', 'alternative histories (fiction), american']",c,{'vampires': 1}
kiss the bride,"two wedding veil wishes novels, together for the first time in print! legend claims this antique irish wedding veil can grant your heart's deepest desire but be careful what you wish for","there goes the bride -- once smitten, twice shy","['man-woman relationships', 'marriage', 'kidnapping', 'camera operators']","['brides', 'wedding costume', 'mail order brides', 'paranormal romance stories', 'weddings']",c,"{'man-woman relationships': 155, 'marriage': 21, 'kidnapping': 435, 'camera operators': 765}"
the christmas cookie collection,"there's a legend in twilight, texas it says that if on christmas you sleep with kismet cookies under your pillow and dream of your one true love, he will be your destiny",carrie -- raylene -- christine -- grace,"['cookies', 'man-woman relationships']","['christmas stories', 'christmas stories, american', 'gifts', 'kwanzaa', 'calendars']",c,"{'cookies': 6, 'man-woman relationships': 668}"
western winter wedding bells,"christmas in red willow : chloe haney must save the town church but only if she can convince reclusive carpenter owen reardon to help repair the broken heart of the community and open his own up again--in time for christmas! the sheriff's housekeeper bride : running from her past and a crime she didn't commit, eliza flannery bumps into her future--all rugged six-foot sheriff of him! single father trent foerster mistakes her for his housekeeper, but there's no mistaking his desire for a mistletoe kiss from this mysterious miss wearing the rancher's ring : cooper garnett is shot and left for dead near double j ranch when widow rachel bodine comes to his aid could his unexpected arrival be the best christmas gift ever--a second-chance family for rachel and her little son?",christmas in red willow / cheryl st john -- sheriff's housekeeper bride / jenna kernan -- wearing the rancher's ring / charlene sands,['man-woman relationships'],"['christmas stories, american', 'christmas stories', 'wedding costume', 'brides', 'winter']",c,{'man-woman relationships': 644}
blazing bedtime stories volume vii,"steadfast hot soldier: ""army ranger john 'bear' midwinter has two rules when it comes to the ladies--no tiny women, and no dancers so why does petite ballet teacher veda hayes turn his blood into liquid fire? still, the heat between them won't be denied will this soldier melt or burn up?""--publisher wild thing: ""compared to her beautiful siblings, groomer andrea tanner always felt like an ugly stepsister but when she's left tied up and fuming, her prize pooch, medusa, stolen, andrea can't help hoping her prince will come and he does hunky pi percy graham arrives in time to save the day--and to remind her that he hasn't forgotten the naughty night they once shared""--publisher",the steadfast hot soldier / rhonda nelson -- wild thing / tawny weber,"['ballet dancers', 'soldiers', 'dog owners', 'private investigators']","[""children's stories"", 'love stories', 'adventure stories, american', 'humorous stories', 'paranormal romance stories']",c,"{'ballet dancers': 102, 'soldiers': 119, 'dog owners': 137, 'private investigators': 420}"
forever werewolf ; [moon kissed],"alexis conner, princess of the alpine pack and pureblood werewolf, hides a painful secret she has never shifted if she can't shift, she can't mate, and so lexi resigned herself to a lifetime of loneliness but then a stranger arrives, and lexi senses that her world will never be the same",forever werewolf -- moon kissed,"['werewolves', 'vampires', 'paranormal romance stories']","['werewolves', 'romance fiction, english', 'romance fiction, american', 'lannihan, wolf (fictitious character)', 'romance fiction']",c,"{'werewolves': 1, 'vampires': 13, 'paranormal romance stories': 7}"
christmas promises,"rocco thought he was done with amber after her betrayal two years earlier but when he unexpectedly runs into her, the attraction is still strong-so he asks her to become his mistress! amber only accepts so her baby boy can have a better christmas but rocco's plan for revenge changes as he begins picturing a future with amberand their son cally turner thinks noel carlton is an egotistical playboy! the only reason she's agreed to work for him is so she can give her daughter a christmas to remember but as she spends more time with noel, she begins to wonder what's more irritating-his infuriating arrogance or unexpected tenderness? wealthy businessman-and contented bachelor-guy carver is in australia to take ownership of jenny westmere's wedding salon it's strictly business so no one is more surprised than guy himself when he realizes that the deal he really wants to ink is making jenny and her little boy his family by christmas!",the christmas eve bride -- a marriage proposal for christmas -- a bride for christmas,['man-woman relationships'],"['christmas stories', 'christmas stories, american', 'crimes of passion', 'holidays', 'mail order brides']",c,{'man-woman relationships': 132}
warriors in winter,"""it's a year since brianna macegan's husband was killed, and she remains coldly obsessed with avenging his death but arturo de manzano is intent on distracting her with his muscled fighter's body-and the ice around her heart is soon in danger of melting""--p [4] of cover",in the bleak midwinter -- the holly and the viking -- a season to forgive,"['widows', 'man-woman relationships', 'middle ages']","['winter', 'woman heroes', 'young adult fiction, american', 'romance fiction, american', 'romance fiction, english']",c,"{'widows': 111, 'man-woman relationships': 457, 'middle ages': 245}"
and then there was you,"island of flowers: when laine simmons travels to hawaii to reconcile with her father, she is accused of having ulterior motives by his business partner less of a stranger: when a good-looking stranger offers to buy her grandfather's amusement park, megan miller soon finds herself thinking more about him than business",island of flowers -- less of a stranger,"['fathers and daughters', 'amusement park owners', 'amusement parks', 'family-owned business enterprises']","['romance fiction, american', 'romance fiction', 'adventure stories, american', 'sea stories, american', 'paranormal romance stories']",c,"{'fathers and daughters': 60, 'amusement park owners': 38, 'amusement parks': 43, 'family-owned business enterprises': 123}"
the ugly duchess,"when she discovers that her husband, james, married her only for her dowry, theodora saxby, known by the town as the ugly duchess, is devastated until james launches a campaign to prove that he really loves her","the ugly duchess -- ever after -- the duke is mine, excerpt","['man-woman relationships', 'married people']","['marriages of royalty and nobility', 'romance fiction, english', 'royal houses', 'fitzroy, henry (fictitious character)', 'princesses']",c,"{'man-woman relationships': 179, 'married people': 113}"
elemental magic : all-new tales of the elemental masters,seventeen all-original stories of the elemental magicians of edwardian britain originally created by mercedes lackey in the book the serpent's shadow,a song of the sea / diana l paxson -- the fire within him / samuel conway -- makana / fiona patton -- war to the knife / rosemary edghill -- stones and feathers / elizabeth a vaughan -- fire's children / elisabeth waters -- for the sake of clarity / cedric johnson -- to ride the river-horse / dayle a dermatis -- the phoenix of mulberry street / michele lang -- air of mystery / jody lynn nye -- a flower grows in whitechapel / gail sanders and michael z williamson -- tha thu ann / tanya huff -- the collector / ron collins -- queen of the mountain / kristin schwengel -- i have heard the mermaids singing / mercedes lackey,['magic'],"['occult fiction', 'fantasy literature, english', 'occultism', 'horror tales, english', 'paranormal fiction, american']",c,{'magic': 11}
holiday dream,"christopher's gifts: new york interior designer's new, overqualified chauffeur has two christmas wishes: to win custody of his son and his employer's love whisper to me: a teacher and a self-made businessman celebrate kwanzaa together and find that the tradition opens their minds and joins their hearts the first noël: a master woodworker determines to show an overworked woman the true wonder of the holiday season lies in love",christopher's gifts / gwynne forster -- whisper to me / carmen green -- first noel / felicia mason,"['man-woman relationships', 'kwanzaa']","['christmas stories', 'christmas stories, american', 'gifts', 'kwanzaa', 'holidays']",c,"{'man-woman relationships': 526, 'kwanzaa': 4}"
predatory,"four of today's most exciting paranormal authors take readers into the thrilling realm of vampires, immortals, and other supernatural beings with a thirst for illicit desire",out of control / by alexandra ivy -- ties that bind / by nina bangs -- in still darkness / by dianne duvall -- high stakes / by hannah jayne,"['paranormal romance stories, american']","['paranormal fiction, american', 'paranormal fiction', 'paranormal romance stories', 'paranormal romance stories, american', 'occult fiction']",c,"{'paranormal romance stories, american': 4}"
