title,abstract,toc,true_lcsh_subjects,top_similar_lcsh_subjects,category,true_label_ranks
"knowledge and the public interest, 1575-1725","""many studies relate modern science to modern political and economic thought using one shift in order to explain the other, however, has begged the question of modernity's origins new scientific and political reasoning emerged simultaneously as controversial forms of probabilistic reasoning neither could ground the other they both rejected logical systems in favor of shifting, incomplete, and human-oriented forms of knowledge which did not meet accepted standards of speculative science this study follows their shared development by tracing one key political stratagem for linking human desires to the advancement of knowledge: the collaborative wish list highly controversial at the beginning of the seventeenth century, charismatic desiderata lists spread across europe, often deployed against traditional sciences they did not enter the academy for a century but eventually so shaped the deep structures of research that today this once controversial genre appears to be a musty and even pedantic term of art""-- provided by publisher",machine generated contents note: 1 collecting the future in the early modern past; part i origins: 2 knowledge in ruins; 3 a charlatan's promise; part ii inventing the wish list: 4 jakob bornitz and the joy of things; 5 francis bacon's new world of sciences; 6 things fall apart: desiderata in the hartlib circle; 7 rebelling against useful knowledge; part iii institutionalizing desire: 8 restoring societies: the orphean charms of science; 9 what men want: the private and public interests of the royal society; 10 enemy camps: desiderata and priority disputes; 11 gottfried wilhelm leibniz and the hubris of the wish list; 12 georg hieronymus welsch's fiction of consensus; 13 wish lists enter the academy: a new intellectual economy; 14 no final frontiers,"['learning and scholarship', 'communication in learning and scholarship', 'science']","['science and the humanities', 'natural history', 'encyclopedists', 'knowledge, sociology of', 'humanities']",a,"{'learning and scholarship': 20, 'communication in learning and scholarship': 50, 'science': 46}"
artifacts and allegiances : how museums put the nation and the world on display,"""what can we learn about nationalism by looking at a country's cultural institutions? how do the history and culture of particular cities help explain how museums represent diversity? artifacts and allegiances takes us around the world to tell the compelling story of how museums today are making sense of immigration and globalization based on firsthand conversations with museum directors, curators, and policymakers; descriptions of current and future exhibitions; and the inside stories about the famous paintings and iconic objects that define collections across the globe, this work provides a close-up view of how different kinds of institutions balance nationalism and cosmpolitanism by comparing museums in europe, the united states, asia, and the middle east, peggy levitt offers a fresh perspective on the role of the museum in shaping citizens taken together, these accounts tell the fascinating story of a sea change underway in the museum world at large""--provided by publisher","the bog and the beast: the view of the nation and the world from stockholm, copenhagen, and gothenburg -- the legislator and the priest: cosmopolitan nationalism in boston and new york -- arabia and the east: how singapore and doha display the nation and the world","['museums', 'museums and community']","['museums and minorities', 'museums and community', 'museum exhibits', 'historical museums', 'museums']",a,"{'museums': 5, 'museums and community': 2}"
"reimagining popular notions of american intellectualism : literacy, education, and class","""the image of the lazy, media-obsessed american, preoccupied with vanity and consumerism, permeates popular culture and fuels critiques of american education in reimagining popular notions of american intellectualism, kelly susan bradbury challenges this image by examining and reimagining widespread conceptions of american intellectualism that assume intellectual activity is situated solely in elite institutions of higher education bradbury begins by tracing the origins and evolution of the narrow views of intellectualism that are common in the united states today then, applying a more inclusive and egalitarian definition of intellectualism, she examines the literacy and learning practices of three non-elite sites of adult public education in the us: the nineteenth-century lyceum, a twentieth-century labor college, and a twenty-first-century ged writing workshop bradbury argues that together these three case studies teach us much about literacy, learning, and intellectualism in the united states over time and place she concludes the book with a reflection on her own efforts to aid students in recognizing and resisting the rhetoric of anti-intellectualism that surrounds them and that influences their attitudes and actions drawing on case studies as well as bradbury's own experiences with students, reimagining popular notions of american intellectualism demonstrates that americans have engaged and do engage in the process and exercise of intellectual inquiry, contrary to what many people believe addressing a topic often overlooked by rhetoric, composition, and literacy studies scholars, it offers methods for helping students reimagine what it means to be intellectual in the twenty-first century ""-- provided by publisher ""this book calls us to rethink what it means to practice intellectualism in the twenty-first century it surveys the evolution of contemporary limited notions of intellectualism and then reexamines the literacy and learning practices of three nonelite sites of adult public education in light of a more inclusive definition of intellectualism""-- provided by publisher","calls of crisis and decline in us literacy and learning : understanding popular notions of intellectualism -- intellectualism and the ""diffusion of useful knowledge"" : the nineteenth-century american lyceum -- intellectualism and education for a practical purpose : the twentieth-century labor college -- intellectualism and basic literacy education : twenty-first-century ged writing workshops-- making connections : the theory and practice of intellectualism in the united states -- into the classroom : pedagogical approaches to the rhetoric of intellectualism and anti-intellectualism","['learning and scholarship', 'learning and scholarship', 'adult education', 'literacy', 'education']","['intellectuals', 'american essays', 'intellectual life', 'literacy', 'learning and scholarship']",a,"{'learning and scholarship': 5, 'adult education': 12, 'literacy': 4, 'education': 10}"
remix : changing conversations in museums of the americas,"""celebrating the diversity of institutions in the united states, latin america, and canada, remix aims to change the discourse about museums from the inside out, proposing a new, ""panarchic""--nonhierarchical, adaptive, community-oriented--vision for museum practice and audience engagement selma holo and mari-tere álvarez offer an unconventional approach to museum studies, one premised on breaching conventional systems of communications and challenging the dialogues that drive the field featuring more than forty authors in and around the museum world, remix frames a series of vital case studies demonstrating how specific museums, large and small, have profoundly advanced or redefined their goals in creative ways""--provided by publisher",introduction: panarchy and the museum -- origins: a celebration of beginnings -- conserving: reflections on conservation and conservatism -- uncertainty: reflecting on uncertainty and reform -- renewal -- creating your own conversations in a panarchy of museums -- post script: our writers: a panamerican highway,"['museums', 'museums', 'museums']","['museums and community', 'communication in museums', 'museums and minorities', ""children's museums"", 'museums']",a,{'museums': 5}
"the book of odds : from lightning strikes to love at first sight, the odds of everyday life","presents over four hundred thousand statements of probability that capture who we are and how we live today, providing statistics on such topics as love, sex, health, education, religion, and drug use","sex -- singles and dating -- love, marriage, and divorce -- pregnancy and birth -- infancy and childhood -- high school and college -- health and illness -- looking good and feeling fine -- mind, psyche, and addiction -- beliefs and fears -- accidents and death","['curiosities and wonders', 'chance', 'probabilities']","['probabilities', 'chance', 'questions and answers', 'curiosities and wonders', ""almanacs, children's""]",a,"{'curiosities and wonders': 4, 'chance': 2, 'probabilities': 1}"
ultimate weird but true 3,"presents facts, brief stories, photos, and illustrations showing that fact can be as weird as fiction",ultimate extremes -- larger than life -- take a number -- wacky world --strange smarts -- speed demons -- that's gross! -- reallly wild! -- eyepoppers,['curiosities and wonders'],"['curiosities and wonders', 'ghost stories', 'cabinets of curiosities', 'ghosts', 'popular culture']",a,{'curiosities and wonders': 1}
top 10 of everything 2016,"features hundred of separate top ten lists of statistics, anomalies, and world records of the past year, including the fastest nascar races, the biggest gaming publishers, the most bankable film directors, and the tallest buildings under construction",animal kingdom -- mechanical creations -- forces of nature -- gaming -- humankind -- epic structures -- sport -- music -- outer space -- movies,"['curiosities and wonders', 'world records', 'popular culture']","['world records', 'curiosities and wonders', 'popular culture', 'popular music', 'cabinets of curiosities']",a,"{'curiosities and wonders': 2, 'world records': 1, 'popular culture': 3}"
twenty five years of industrial unionism,"commemorative pamphlet published on the 25th anniversary of the industrial workers of the world, founded in chicago, june 27, 1905",introduction -- revolutionary class union / jp thompson -- free speech fights of the iww / rn baldwin -- how the iww defends labor / ralph chaplin -- build for power / ce payne -- the industrial union in agriculture / tom connors -- the way of the wobbly / fw thompson -- the colorado conquest / ed delaney -- education / clifford b ellis -- international relations of the iww / joseph wagner -- at the crossroads / john a gahan,"['labor unions', 'working class']","['labor unions', 'working class', 'american essays', 'congresses and conventions', 'history']",a,"{'labor unions': 1, 'working class': 2}"
eye-popping oddities,"an encyclopedia of oddities features unexpected and unimaginable people, places, and creatures from around the world",believe it! -- world -- animals -- body -- pop culture -- transport -- feats -- art -- food -- beyond belief,['curiosities and wonders'],"['curiosities and wonders', 'coincidence', 'animals', 'cabinets of curiosities', 'zoological specimens']",a,{'curiosities and wonders': 1}
"big book of answers : 1,001 facts kids want to know","presents young readers with answers to all the questions they've always pondered, and more!",animals -- space -- people and places -- science -- sports -- inventions -- geography -- human body -- transportation -- arts,"['curiosities and wonders', ""children's questions and answers""]","['natural history', 'curiosities and wonders', ""children's questions and answers"", 'science', 'technology and civilization']",a,"{'curiosities and wonders': 2, ""children's questions and answers"": 3}"
keeping their marbles : how the treasures of the past ended up in museums and why they should stay there,"for the past two centuries and more, the west has acquired the treasures of antiquity to fill its museums, so that visitors to the british museum in london, the louvre in paris, and the metropolitan in new york -- to name but a few -- can wonder at the ingenuity of humanity throughout the ages but all this came at a huge cost from the napoleonic campaigns that filled the louvre with egyptian artifacts, to the plunder that accompanied british imperialism across the globe, the amazing collections in the west's great museums were wrenched from their original context by means that often amounted to theft now the countries from which they came would like them back the greek demand for the return of the elgin marbles is only the tip of an iceberg that includes a host of world-historical artifacts, from the benin bronzes to the bust of nefertiti in the opinion of many people, many of these items are looted property -- and should be returned immediately",great explorers and curious collectors -- the birth of the public museum -- antiquity fever -- cases of loot -- museum wars -- who owns culture? -- the rise of identity museums -- atonement : making amends for past wrongs -- burying knowledge : the fate of human remains -- concluding thoughts,"['museums', 'museums', 'cultural property', 'cultural property', 'antiquities', 'antiquities', 'museums', 'museums', 'art']","['antiquities', 'museum conservation methods', 'museums and community', 'museums', 'historical museums']",a,"{'museums': 4, 'cultural property': 12, 'antiquities': 1, 'art': 45}"
unesco on the ground : local perspectives on intangible cultural heritage,"for nearly 70 years, the united nations educational, scientific and cultural organization (unesco) has played a crucial role in developing policies and recommendations for dealing with intangible cultural heritage what has been the effect of such sweeping global policies on those actually affected by them? how connected is unesco with what is happening every day, on the ground, in local communities? drawing upon six communities ranging across three continents--from india, south korea, malawi, japan, macedonia and china--and focusing on festival, ritual, and dance, this volume illuminates the complexities and challenges faced by those who find themselves drawn, in different ways, into unesco's orbit some struggle to incorporate unesco recognition into their own local understanding of tradition; others cope with the fallout of a failed intangible cultural heritage nomination by exploring locally, by looking outward from the inside, the essays show how a normative policy such as unesco's intangible cultural heritage policy can take on specific associations and inflections a number of the key questions and themes emerge across the case studies and three accompanying commentaries: issues of terminology; power struggles between local, national and international stakeholders; the value of international recognition; and what forces shape selection processes with examples from around the world, and a balance of local experiences with broader perspectives, this volume provides a unique comparative approach to timely questions of tradition and change in a rapidly globalizing world","unesco on the ground / michael dylan foster -- 1 voices on the ground: kutiyattam, unesco, and the heritage of humanity / leah lowthorp -- 2 the economic imperative of unesco recognition : a south korean shamanic ritual / kyoim yun -- 3 demonic or cultural treasure? local perspectives on vimbuza, intangible cultural heritage, and unesco in malawi / lisa gilman -- 4 imagined unescos : interpreting intangible cultural heritage on a japanese island / michael dylan foster -- 5 macedonia, unesco, and intangible cultural heritage : the challenging fate of teškoto / carol silverman -- 6 shifting actors and power relations : contentious local responses to the safeguarding of intangible cultural heritage in contemporary china / ziying you -- 7 understanding unesco : a complex organization with many parts and many actors / anthony seeger -- 8 learning to live with ich : diagnosis and treatment / valdimar tr hafstein -- 9 from cultural forms to policy objects : comparison in scholarship and policy / dorothy noyes","['cultural property', 'intangible property']","['unesco', 'cultural property', 'museums and community', 'international relations and culture', 'museums and minorities']",a,"{'cultural property': 2, 'intangible property': 98}"
wonders of the world,provides facts and figures about some of the amazing natural and man-made wonders found aroung the world-- source other than library of congress,great pyramid of giza -- the great wall of china -- sahara desert -- victoria falls -- petra -- taj mahal -- angkor wat -- giants causeway -- grand canyon -- mount rushmore -- machu picchu -- galapagos islands -- great barrier reef -- rotorua,['curiosities and wonders'],"['natural history museums', 'curiosities and wonders', 'historic sites', 'historical museums', 'national museums']",a,{'curiosities and wonders': 2}
feminist in a software lab : difference + design,"tara mcpherson asks what might it mean to design--from conception--digital tools and applications that emerge from contextual concerns of cultural theory and from a feminist concern for difference this question leads to the vectors lab, which for a dozen years has experimented with digital scholarship at the intersection of theory and praxis-- provided by publisher",preface opening vectors -- how to read this book -- list of fellow travelers -- 1 designing for difference -- into the fray -- modularity at midcentury: thinking race + unix -- situating unix -- modularity in the social field -- moving beyond our boxes + mapping materialisms -- window 1: introducing vectors -- 2 assembling scholarship: from vectors to scalar -- on process -- window 2: the look + feel of vectors -- window 3: making stolen time -- reimaging content and form -- window 4: various vectors -- scaling vectors -- window 5: the scalar feature set + showcase -- outro scholarship in the wild,"['digital humanities', 'computer software', 'scholarly electronic publishing', 'software engineering', 'computers and women']","['digital humanities', 'computers and women', 'curatorship', 'women in the humanities', 'cultural pluralism']",a,"{'digital humanities': 1, 'computer software': 36, 'scholarly electronic publishing': 108, 'software engineering': 12, 'computers and women': 2}"
"hope, heart, and the humanities : how a free college course is changing lives","how a free program in the humanities is helping low income students achieve their educational aspirations at a time when stem education is being touted as the key to america's future, along comes a national program that says ""not so fast"" hope, heart, and the humanities tells the story of how venture, a free, interdisciplinary college humanities course based on the national model, has helped open doors to improve the lives of people with low incomes who face barriers to attending college for over a decade, this course has given hundreds of challenged adults, some of them immigrants or refugees, the knowledge, confidence, and power to rechart their lives as one graduate put it, ""venture has rocked my world"" if the humanities are irrelevant, how can this program have such impact? readers will go inside venture classrooms to see what occurs when adults enter serious discussions about literature, critical writing, art history, american history, and philosophy inside those classrooms, readers can witness the diversity of the humanities through five distinctive approaches to teaching students apparent also are the difficulties nontraditional students, who range in age from 18 to 60, often encounter in a college classroom and the adjustments they and their teachers make what readers may remember most are the stories and words from people whose views of the world broaden and whose directions in life changed written by five venture professors with long experience in the classroom, hope, heart and the humanities affirms the power and possibility that can come from studying the humanities",from new york to utah / jean cheney -- creating venture / jean cheney -- literature : improvisation / jeff metcalf -- art history : from sight to insight / hikmet sidney loe -- critical writing : with heart and mind / jean cheney -- philosophy : thinking for life / bridget m newell -- american history : preparing voices for democracy / jackson newell -- challenges / jeff metcalf -- going public : venture students speak / jean cheney -- reverberations : venture's impact / jean cheney,"['humanities', 'education, humanistic', 'poor', 'adult education']","['humanities', 'learning and scholarship', 'women in the humanities', 'science and the humanities', 'education, humanistic']",a,"{'humanities': 1, 'education, humanistic': 5, 'poor': 124, 'adult education': 7}"
mapping frontier research in the humanities,"""the classical sciences were organised around academic disciplines but knowledge production today is burgeoning and increasingly interdisciplinary, specialised; it is also distributed across a variety of societal sectors and increasingly involves interactions with extra-academic fields and transdisciplinary methods which focus on solving societal challenges as a result, the notion of liberal arts and humanities within western research universities is undergoing profound transformations in mapping frontier research in the humanities, the contributors explore this transformative process what are the implications, both for the modes of research and for intellectual leadership in higher education? based on multidimensional methodologies for mapping knowledge diversity, the volume outlines reasons for optimism on the potentials as well as concerns regarding imbalances in the current hybrid university system drawing on a number of case studies and conceptual-empirical mappings of the humanities, the perceived divide between the classical humanities and 'post-academic' modes of research is critically discussed avoiding simple mechanical metrics, the contributors suggest a heuristic appreciation of different types of impact and styles of reasoning in the humanities from this perspective, a more composite picture of human culture, language and history emerges from humanities research it goes beyond the picture of rational agents, and situates human interaction in more complex landscapes of collective identities, networks, and constraints that open for new forms of intellectual leadership in the 21st century""-- provided by publisher","machine generated contents note: -- list of figures -- list of tables -- notes on contributors -- preface and acknowledgements part 1 knowledge production in the humanities -- 1 disciplinary knowledge production and interdisciplinarity, david budtz pedersen, frederik stjernfelt and claus emmeche -- 2 research styles and extra-academic engagement of humanities researchers, lasse johansson and jonas grønvad -- 3 research styles in the human sciences, svend østergaard and peter lau torst nielsen -- 4 criticizing erroneous abstractions: the case of culturalism, frederik stjernfelt part 2 advances in interdisciplinary humanities -- 5 the borderology of interdisciplinarity : a case of love and friendship, claus emmeche -- 6 bubbles studies: the brass tacks, vincent fella hendricks -- 7 the humanities meet the neurosciences, magnus biilmann and simo køppe -- 8 open human science: transdisciplinary and transmedial research, kristian moltke martiny and david budtz pedersen part 3 an argument for classical humanities -- 9 the culture debate between terror threats, free speech and humanism, esther oluffa pedersen -- 10 from a national to an international agenda, uffe østergaard -- 11 a republican theory of the humanities, david budtz pedersen index","['humanities', 'humanties', 'interdisciplinary approach in education']","['science and the humanities', 'humanities', 'women in the humanities', 'digital humanities', 'knowledge, sociology of']",a,"{'humanities': 2, 'humanties': 66, 'interdisciplinary approach in education': 6}"
the world book encyclopedia,"""a 22-volume, highly illustrated, a-z general encyclopedia for all ages, featuring sections on how to use world book, other research aids, pronunciation key, a student guide to better writing, speaking, and research skills, and comprehensive index""-- provided by publisher","v 1 a -- v 2 b -- v 3 c-ch -- v 4 ci-cz -- v 5 d -- v 6 e -- v 7 f -- v 8 g -- v 9 h -- v 10 i -- v 11 j-k -- v 12 l -- v 13 m -- v 14 n-o -- v 15 p -- v 16 q-r -- v 17 s-sn -- v 18 so-sz -- v 19 t -- v 20 u-v -- v 21 w-x-y-z -- v 22 research guide, index",['encyclopedias and dictionaries'],"['encyclopedias and dictionaries', ""children's encyclopedias and dictionaries"", 'encyclopedists', 'natural history', 'civilization, medieval']",a,{'encyclopedias and dictionaries': 1}
the ideas industry,""" the public intellectual, as a person and ideal, has a long and storied mythology writing in venues like the new republic and foreign affairs, they are expected to opine on a broad array of topics, from foreign policy to literature to economics yet in recent years a new kind of thinker has supplanted that archetype: the thought leader equipped with one big idea, thought leaders focus their energies on ted talks more than highbrow periodicals how did this shift happen? in the ideas industry, daniel w drezner points to the roles of political polarization, heightened inequality, and eroding trust in authority as ushering in the change in contrast to public intellectuals, thought leaders gain fame as single-idea merchants their ideas are often laudable and highly ambitious: ending global poverty by 2025, for example but instead of a class composed of university professors and freelance intellectuals debating in highbrow magazines, thought leaders can bypass traditional gatekeepers to directly influence policymakers and the public they are more immune to criticism--and in this century, the criticism of public intellectuals also counts for less three factors have reshaped the world of ideas: waning trust in expertise, increasing political polarization and rising levels of plutocracy the erosion of trust has lowered the barriers to entry in the marketplace of ideas thought leaders don't need doctorates or fellowships to advance their arguments polarization is hardly a new phenomenon, but in contrast to their predecessors, today's intellectuals are more likely to enjoy the support of ideologically friendly private funders and be housed in ideologically-driven think tanks increasing inequality is a key driver: more than ever before, contemporary plutocrats fund intellectuals and policy shops that generate arguments that align with their own there are downsides to the contemporary ideas industry, but drezner argues that it is very good at broadcasting ideas widely and reaching large audiences of people hungry for new thinking both fair-minded and trenchant, the ideas industry will reshape our understanding of contemporary public intellectual life in america and the west""-- provided by publisher ""daniel w drezner's the ideas industry traces the trajectory of the public intellectual from the early 20th century to its present form of the ""thought leader"" it will reshape our understanding of contemporary public intellectual life in america and the west""-- provided by publisher","machine generated contents note: -- introduction: the transmogrification -- chapter 1: do ideas even matter? -- chapter 2: how pessimists, partisans, and plutocrats are changing the marketplace of ideas -- chapter 3: the standard indictment against the academy -- chapter 4: the disciplines: why economics thrives while political science survives -- chapter 5: this is not your father's think tank -- chapter 6: the booming private market for public ideas","['intellectual life', 'intellectuals', 'learning and scholarship', 'research institutes', 'knowledge, sociology of']","['intellectuals', 'popular culture', 'rhetoric', 'humanities', 'american essays']",a,"{'intellectual life': 6, 'intellectuals': 1, 'learning and scholarship': 23, 'research institutes': 12, 'knowledge, sociology of': 7}"
women in the museum : lessons from the workplace,"""women in the museum explores the professional lives of the sector's female workforce""--provided by publisher","prologue: the myths -- why gender (still) matters in a post-feminist world -- founders, philanthropists, volunteers and professionals: the historical impact of women on museums -- the face in the mirror: a portrait of women working in museums today -- still the boys' club: gender equity and the board of trustees -- death by a thousand cuts: how stereotypes affect women in the museum workplace -- the thought bubble over our heads: language and stereotyping -- women at work in museumland: what and how in their own words -- museum women and family ties -- single at work -- what makes a great museum workplace for women -- what the next generation of women want (and expect) from their museum careers -- groundhog day: the women in museums time loop -- epilogue: gender, power, influence, and responsibility / by kaywin feldman -- duncan and nivin macmillan director and president, minneapolis institute of art-- gender equity agenda","['museums', 'women employees', 'museums']","['museum curators', 'museums and minorities', 'communication in museums', 'natural history museum curators', 'museums and community']",a,"{'museums': 12, 'women employees': 21}"
children's big book of questions and answers,"""discover the what, when, where, how, and why of everything you need to know""--cover",earth and space -- history -- people and places -- plants -- life on the land -- life in the water and air -- science and technology -- the human body,"[""children's questions and answers"", 'science']","[""children's encyclopedias and dictionaries"", ""children's questions and answers"", ""almanacs, children's"", 'educational games', 'encyclopedias and dictionaries']",a,"{""children's questions and answers"": 2, 'science': 20}"
"famous first facts : a record of first happenings, discoveries, and inventions in american history","for more than half a century, famous first facts has earned the accolades of reviewers and a place on library reference shelves nationwide this new edition of the reference classic is updated and expanded with new entries reflecting the latest developments and discoveries, and newly organized for better access to information - amazon",preface -- how to use this book -- expanded contents -- famous first facts : (arts and entertainment -- business and industry -- daily life -- education -- engineering -- government and politics -- media and communications -- medicine and health -- military and war -- nature and environment -- population and settlement -- religion -- science and technology -- society -- sports and recreation -- transportation) -- subject index -- index by years -- index to personal names -- geographical index,['encyclopedias and dictionaries'],"['history', 'natural history', 'technology and civilization', ""travelers' writings, american"", 'american essays']",a,{'encyclopedias and dictionaries': 75}
cultural mapping and the digital sphere : place and space,"""this collection of fourteen essays enriches digital humanities research by examining various canadian cultural works and the advances in technologies that facilitate these interdisciplinary collaborations fourteen essays in english and french survey the helix of place and space: while contributors to part 1 chart new archival and storytelling methodologies, those in part 2 venture forth to explore specific cultural and literary texts cultural mapping and the digital sphere will serve as an indispensable road map for researchers and those interested in the digital humanities, women's writing, and canadian culture and literature""-- provided by publisher","3 an interactive, materialist-semiotic archive visualizing the canadian theatrical canon in the simulated environment for theatre / sasha kovacs and jennifer robert-smith, et al -- 7 representing canadian queer authorship making the internet a women's place / michelle schwartz and constance crompton -- 10 ""where are you from?"" la ville et l'écriture migrante dans l'autofiction de marguerite andersen / kathleen kellett -- 12 l'espace ensorcelé les enfants du sabbat d'anne hébert / stéphanie walsh matthews -- 13 lieu humain -- lieu personne chez deux écrivaines canado-vietnamiennes, thuong vuong-riddick et kim thúy / mireille mai truong","['humanities', 'humanities', 'canadian literature']","['canadian literature', 'digital humanities', 'women in the humanities', 'museums and community', 'american essays']",a,"{'humanities': 11, 'canadian literature': 1}"
visiting the visitor : an enquiry into the visitor business in museums,"this book examines the changing view of museumship and museum visiting topics include the nature of museum-going and exhibition making, the visitor's identity, the role of techonology, and others",introduction -- affect-based exhibition / jennifer harris -- individual identity / collective history: personalizing essence in the museum / m elizabeth weiser -- describing and understanding the experience of visitors / daniel schmitt -- viewing the museum experience through an identity lens / john falk -- empowering the visitors: process and problems / ann davis -- here comes everybody!: the visitor business in museums in light of existential philosophy / kerstin smeds -- experiencing dialogue: behind curtains of museum performance / bruno brulon soares -- social representation theory and museum visitors / aida rechena -- a visitor-centered approach: enhancing museology with perceptual theory / anna leshchenko -- reflections on michall bakhtin's dialogue versus the theory of mirror neurons / vitaly ananiev -- who do you think they are?: museum visitor studies in russia with a historical perspective / vitaly ananiev -- acknowledged and empowered visitors in social croatia: diachronic exploration / zarka vujic and helena stublic -- following visitors' comments in designing a museum refurbishment: identity and authenticity / maria crisina vannini -- from real thing to real experience: rethinking the museum experience / wan-chen chang -- museums and visitors: giving the lions power to the gazelle / coltte dufresne-tasse,"['museum visitors', 'museum visitors', 'museum visitors', 'museums']","['museum visitors', 'museums and community', 'communication in museums', 'museums and minorities', 'museum exhibits']",a,"{'museum visitors': 1, 'museums': 9}"
my encyclopedia of very important things,"presents facts about such topics as geography, biology, and culture-- source other than library of congress",very important things about my planet -- very important things about places -- very important things about animals,"['curiosities and wonders', ""children's encyclopedias and dictionaries""]","['encyclopedias and dictionaries', 'natural history museums', 'encyclopedists', ""children's encyclopedias and dictionaries"", 'curiosities and wonders']",a,"{'curiosities and wonders': 5, ""children's encyclopedias and dictionaries"": 4}"
exhibiting nation : multicultural nationalism (and its limits) in canada's museums,"""canada's brand of nationalism celebrates diversity--so long as it doesn't challenge the unity, authority, or legitimacy of the state caitlin gordon-walker explores this tension between unity and diversity in three nationally recognized museums, institutions that must make judgments about what counts as ""too different"" in order to celebrate who we are as a people and nation through exhibits, programs, and design although the contradictions that lie at the heart of multicultural nationalism have the potential to constrain political engagement and dialogue, the sensory feasts on display in canada's museums provide a space for citizens to both question and renegotiate the limits of their national vision""-- provided by publisher","multicultural nationalism and the power of metaphor -- museums, discipline, and dialogue -- the limits of unity in diversity -- the royal bc museum's modern history galleries -- the limits of equality and recognition -- the royal alberta museum's cultural communities program -- the limits of universalism and diversity -- the royal ontario museum's world cultures galleries","['museum exhibits', 'museum exhibits', 'nationalism', 'multiculturalism']","['museums and minorities', 'museums and community', 'cultural pluralism', 'multiculturalism', 'historical museums']",a,"{'museum exhibits': 7, 'nationalism': 19, 'multiculturalism': 4}"
it can't be true! 2,"presents surprising facts about the world, including the size of the largest giant squid, how far a person walks in a lifetime, and what is the hottest chili pepper",planet earth and beyond -- the natural world -- the human world -- feats of engineering,['curiosities and wonders'],"['curiosities and wonders', 'world records', 'natural history', 'science', 'coincidence']",a,{'curiosities and wonders': 1}
museums in a digital culture : how art and heritage become meaningful,"""the experience of engaging with art and history has been utterly transformed by information and communications technology in recent decades we now have virtual, mediated access to countless heritage collections and assemblages of artworks, which we intuitively browse and navigate in a way that wasn't possible until very recently this collection of essays takes up the question of the cultural meaning of the information and communications technology that makes these new engagements possible, asking questions like: how should we theorise the sensory experience of art and heritage? what does information technology mean for the authority and ownership of heritage?""--provided by publisher",1 touched from a distance: the practice of affective browsing / martijn stevens -- 2 visual touch: ekphrasis and interactive art installations / cecilia lindhe -- 3 breathing art: art as an encompassing and participatory experience / christina grammatikopoulou -- 4 curiosity and the fate of chronicles and narratives / chiel van den akker -- 5 networked knowledge and epistemic authority in the development of virtual museums / sarah de rijcke -- 6 between history and commemoration: the digital monument to the jewish community in the netherlands / serge ter braake -- 7 from the smithsonian's macfarlane collection to inuvialuit living history / kate hennessy,"['communication in museums', 'museums']","['museums and community', 'communication in museums', 'digital humanities', 'museums', 'museums and children']",a,"{'communication in museums': 2, 'museums': 4}"
"inside the lost museum : curating, past and present","for more than two centuries museums have preserved art, artifacts, and natural specimens, engaged and educated the public, and provided resources for research in areas from art history to zoology inside the lost museum explains the work of museums--collecting, preserving, displaying, and using collections--by considering their remarkable history museums make choices about what's worth saving inside the lost museum explores those choices, and the processes--from donation to purchase to expedition--that shape collections once collected, museum objects are numbered, cataloged, and conserved, and sometimes deaccessioned--processes that have their own hows and whys museums display art and artifact in many ways, from dioramas and period rooms to paintings on white walls and visual storage inside the lost museums reveals the meanings of those choices, and the ways that they have changed and continue to change, shaped by new technologies and ideologies it also argues for the the value of museum collections for research, teaching, and community-building woven through inside the lost museum is the story of the jenks museum of brown university, a nineteenth-century museum of natural history, anthropology and ""curiosities"" that disappeared a century ago the jenks museum's history, and a recent effort to re-imagine that museum as art, science and history, serves as a framework for understanding museums' long record of usefulness and service inside the lost museum considers the lessons museum history holds for museums today and tomorrow-- provided by publisher","introduction: explore -- part i collect: why collect? -- collectable -- acquisitions -- in the field -- who collects? -- part ii preserve: into the storeroom -- paperwork -- the ethics of objects -- part iii display: objects, stories and visitors -- objects on display -- organizations and juxtapositions -- explanations and encounters -- setting the scene -- turned inside out: visible storage -- part iv use: what use is a museum? -- museums make communities -- learning from things -- teaching with things -- the promise of museums -- coda: consider","['museum techniques', 'curatorship']","['museum conservation methods', 'museums and community', 'museum exhibits', 'museum techniques', 'natural history museum curators']",a,"{'museum techniques': 4, 'curatorship': 9}"
