title,abstract,toc,true_lcsh_subjects,top_similar_lcsh_subjects,category,true_label_ranks
"adrenalized : life, def leppard, and beyond","revelatory and redemptive memoir from the lead guitarist of the legendary band def leppard--the first book ever written by one of its members--chronicling the band's rise to superstardom and how they've maintained it for three decades maybe you've heard of phil collen as the rock star who gave up alcohol and meat more than twenty-five years ago most likely you've seen him shirtless--in photos or in real life--flaunting his impeccably toned body to appreciative female fans but it wasn't always like this collen worked his way up from nothing, teaching himself guitar from scratch as a teenager by imitating his heroes he slogged it out in london-based pub bands for years, long before def leppard transformed from unknowns to icons, from playing openers in near-empty arenas to headlining in those same stadiums but as collen discovered, true overnight success is a myth like the other band members, he had to struggle and fight his way to the top; in the end, he says, ""our work ethic saved us"" this is collen's story--an underdog tale featuring a bunch of ordinary working-class lads who rose to mega-stardom, and an account of the failures, triumphs, challenges, and rock-hard dedication it takes to make dreams come true--adapted from book jacket",growing up -- this band called def leppard -- i get hysterical -- adrenalized -- euphoria -- viva hysteria and beyond,['rock musicians'],"['hardcore musicians', 'glam rock musicians', 'rock musicians', 'punk rock musicians', 'rock music fans']",m,{'rock musicians': 3}
the art of music,"""the art of music is a handsomely illustrated and rich interdisciplinary look at the mutual influence between music and the visual arts across cultures and eras the book sheds new light on more familiar artists at the intersection of the visual and the musical, such as wassily kandinsky and arnold schoenberg, and presents new scholarship on less well-known examples in the arts of asia, africa, the americas, and europe, from antique pottery to contemporary video and sound art essays consider key works and themes such as synesthesia and other formal and theoretical crossovers, motifs of musicians, and performative and ritual functions of music, musical instruments, and art with more than 250 color images illustrating works of art in diverse traditions, the art of music offers enriching reading for scholars and general audiences alike""-- provided by publisher ""the art of music takes the relationship between two of the more prominent and oft-intersecting branches of artistic creation as its subject the liaison between music and the visual arts has inspired countless generations of artists the two have had manifold complex interactions across all periods of history, in western and non-western contexts alike, yet their intersection has only become a rich vein for research by art historians and musicologists in the last thirty years by tracing these relationships, new insights into the affinities of the arts become clear""-- provided by publisher the art of music is a handsomely illustrated and rich interdisciplinary look at the mutual influence between music and the visual arts across cultures and eras the book sheds new light on more familiar artists at the intersection of the visual and the musical, such as wassily kandinsky and arnold schoenberg, and presents new scholarship on less well-known examples in the arts of asia, africa, the americas, and europe, from antique pottery to contemporary video and sound art essays consider key works and themes such as synesthesia and other formal and theoretical crossovers, motifs of musicians, and performative and ritual functions of music, musical instruments, and art with more than 250 color images illustrating works of art in diverse traditions, the art of music offers enriching reading for scholars and general audiences alike""-- $c provided by publisher","introduction / sandra benito and anita feldman -- the art of music : a complex art / simon shaw-miller -- a sound world seen / richard leppert -- painting the sounds of music : a study of indian ragamala images / $r marika sardar -- music, said and scene : encounters in metaphor, theory and performance / patrick coleman -- the power of music in classical myth and art / james grebl -- music and the arts in east asia / $r christina yu yu -- portraits, music and enlightenment in the atlantic world / michael a brown -- seeing music in latin america / sandra benito -- echoes of a dark and deep unity : exchange, collaboration and innovation / patrick coleman -- the art of music in africa / gemma rodrigues -- from parsifal to parade : the attributes of music in the modern era / ariel plotek -- going electric : technology and the musical body / patrick coleman",['art and music'],"['music and history', 'music and philosophy', 'music and science', 'modernism (music)', 'music and transnationalism']",m,{'art and music': 25}
i am charlie wilson,"the ""memoir of nine-time grammy-nominated artist charlie wilson, the iconic r & b and funk singer/songwriter/producer--including his recollections of jamming with fellow artists such as stevie wonder, kanye west, and snoop dogg""--dust jacket flap","becoming charlie wilson -- music, family, heartbreak -- greenwood, archer, and pine -- get up and dance (oops!) -- party train -- my years of living dangerously -- she saved me -- the voice -- getting back to the music -- snoop -- going solo -- charlie, last name wilson -- the art of song -- what doesn't kill you -- a place in the sun","['singers', 'rhythm and blues musicians', 'african american singers', 'rhythm and blues musicians', 'african american musicians', 'african american entertainers', 'african american composers']","['jazz singers', 'rhythm and blues musicians', 'soul music', 'african american composers', 'songs']",m,"{'singers': 104, 'rhythm and blues musicians': 2, 'african american singers': 10, 'african american musicians': 11, 'african american entertainers': 25, 'african american composers': 4}"
junkyard jam band : diy musical instruments and noisemakers,"""a collection of diy musical instruments made from everyday materials projects include audio effect generators, a sequencer, an electric ukulele, a pvc slide-whistle, and an acoustic-electric thumb piano features step-by-step, illustrated instructions, modifications, and a soldering primer touches on topics like circuits, harmonics, wind instrument physics, and music theory""-- provided by publisher",the slinkiphone -- plasti-pickup -- elephant trumpet -- pvc slide whistle -- the scratchbox -- the droid voicebox -- circuit-bending for beginners -- junkshop percussion -- playing-card pickup -- electric ukulele -- acoustic-electric kalimba thumb piano -- mud-n-sizzle preamp -- lfo -- twin-t phaser/wah -- single-chip synth -- bleepbox analog sequencer,['musical instruments'],"['electronic musical instruments', 'musical instruments', 'percussion instruments', 'synthesizer (musical instrument)', 'wind instruments']",m,{'musical instruments': 2}
dirty blvd : the life and music of lou reed,"""a tremendously insightful biography of the man who helmed the velvet underground and single-handedly created alternative rock this book covers not only the highlights of reed's career, but explores lesser-known facets of his work, such as his first recordings with doo-wop group the jades, his key literary influences, the impact of judaism upon his work, and his engagement with the lgbt movement drawing from original interviews with many of his artistic collaborators, friends, and romantic partners, as well as from archival material, concert footage, and unreleased bootlegs of live performances, dirty blvd exposes the man behind the myth, the notoriously uncompromising rock poet who wrote songs that transcended their genre and established himself as one of the most influential and engmatic american artists of the past half century""--publisher's description",doo-wop waste land -- the velvet underground -- transformer -- set the twilight reeling,['rock musicians'],"['homosexuality and music', 'disco musicians', 'disco music', 'grunge music', 'rockabilly musicians']",m,{'rock musicians': 19}
the music of counterculture cinema : a critical study of 1960s and 1970s soundtracks,"""films produced in late 1960s and early 1970s america continue to frame our understanding of the counterculture era a study of contemporary film soundtracks reveals a great deal of complexity the coinciding struggles to define collective and individual identities based on race, class, gender and generation is well documented in the music of counterculture cinema""-- provided by publisher","framing utopia : monterey pop and the heart of the counterculture -- creating the downfall : gimme shelter and the ""end"" of the counterculture -- searching fort the real times, baby : head and the unmaking of the monkees -- love in counterculture films : music's diplomatic role in harold and maude -- space is the place : barbarella and hearing the future -- did the soundtrack also blow it? : using rock to capture counterculture generational identity -- setting the escapist scene with music : sex and comedy in an exotic world -- generational genocide : selling youth rebellion in roger corman's gas-s-s -- african american artists in hollywood : isaac hayes' contribution to shaft -- i'm watching it for its music : deep throat and its soundtrack -- challenging normativity and pushing boundaries : midnight cowboy and cultural resistance -- ambiguous meaning of music : combining technology and music in the dystopian world of a clockwork orange -- understanding country ways : a talk with country joe mcdonald about counterculture film -- bringing the 1960s to life : an interview with director robert greenwald","['motion picture music', 'counterculture']","['counterculture', 'national socialism and music', 'film soundtracks', 'music and transnationalism', 'motion picture music']",m,"{'motion picture music': 5, 'counterculture': 1}"
mortality and music : popular music and the awareness of death,"""mortality and music examines the ways in which popular music has responded to our awareness of the inevitability of death and the anxiety it can evoke exploring bereavement, depression, suicide, violence, gore, and fans' responses to the deaths of musicians, it argues for the social and cultural significance of popular music's treatment of mortality and the apparent absurdity of existence","1 mortality and immortality -- the obscuring of death and decay -- immortality and the denial of death -- words against death -- strategies of immortalization -- 2 death and the sacred -- the sacred, the profane, transgression and death -- liminality and pissing people off -- death and subcultural capital -- death chic, youth culture and the romanticization of mortality -- the impure sacred -- 3 the undead and the uncanny -- mortality and the uncanny -- music and uncanny affective space -- memory and memento mori -- hauntology, spirit voices and exorcisms -- can the world be as sad as it seems? -- grotesque bodies -- 4 morbidity, violence, and suicide -- a vortex of summons and repulsion -- thanatos, survival and schadenfreude -- suicidal tendencies -- disaffection, violence and death -- the pornography of gore, violence and death -- living on death row -- 5 transfiguration, devotion and immortality -- a note on myth -- transcendence and transfiguration -- recorded immortality -- pilgrims and dead rock stars -- kinetic rituals","['popular music', 'death in music']","['death in music', 'deadheads (music fans)', 'spirituality in music', 'music and occultism', 'music and transnationalism']",m,"{'popular music': 35, 'death in music': 1}"
jeru's journey : the life and music of gerry mulligan,"in a career that spanned more than 50 years, gerry mulligan was revered and recognized as a groundbreaking composer, arranger, bandleader, and baritone saxophonist his legacy comes to life in this biography, which chronicles his immense contributions to american music, far beyond the world of jazz mulligan's own observations are drawn from his oral autobiography, recorded in 1995 these are intermingled with comments and recollections from those who knew him, played with him, or were influenced by him, as well as from the author, who interviewed him in 1981 gerry mulligan: the melody lingers on vividly recounts all the major milestones and complications in mulligan's extraordinary life and career, ranging from his early days of arranging for big bands in the 1940s to his chance 1974 meeting with countess franca rota, who would have a major impact on the last two decades of his life in between were his battles with drugs; his significant contributions to the historic 1949 birth of the cool recording; the introduction of an enormously popular piano-less quartet in the early 1950s; the creation of his innovative concert jazz band in the early '60s; his collaboration-personal and professional-with actress judy holliday; his breakthrough into classical music; and his love of and respect for the american songbook","'a great guy, a born genius' -- 'a band totally unlike others i had written for' -- 'out of the basement and into a rehearsal hall' -- 'he would play fantastically' -- 'that rare kind of jazz that appeals to everyone' -- 'it was much like playing with bach might have been' -- 'we were all in love with judy' -- 'we couldn't believe how good the band was' -- 'the saxophonist who came to dinner' -- 'oh, you want me to be the magic flute player?' -- 'one of the most important arrangers in the history of the music' -- 'i forgot he was famous for a reason' -- 'schubert! beethoven! mulligan' -- 'he heard every part in his head' -- 'kings of the baritone sax' -- 'a baritone saxophone sounding like a cello' -- 'acceptance of jazz as a serious music' -- 'everybody's a film critic' -- 'one of the most brilliant performances ever' -- 'nobody played like him' -- 'love for melody in everything he did'","['jazz musicians', 'saxophonists', 'composers']","['jazz musicians', 'jazz singers', 'rhythm and blues musicians', 'african american jazz musicians', 'jazz vocals']",m,"{'jazz musicians': 1, 'saxophonists': 6, 'composers': 146}"
petty : the biography,"zanes provides an honest and evocative examination of petty's music, and the remarkable rock and roll history he and his band helped to write petty was a kid without a whole lot of promise; rock and roll made it otherwise his story has all the drama of a rock and roll epic dark and mysterious, petty manages to come back, again and again, showing us what the music can do and where it can take us","1976 introduction ; family secrets ; stranger in the house ; cowboys and indians ; salesmen ; mud ; farming ; chemistry lessons ; even the losers ; cordell ; waiting for leon ; punching buttons ; opening acts ; chapter eleven ; the album cycle ; life between the branches below ; the veteran in a new field ; the backing band -- 1987 gonna leave this world for a while ; planned collisions ; a boat out at sea ; full grown boy ; half of me is ocean, half of me is sky -- 2006 everything changed, then changed again ; somewhere under heaven -- 2015",['rock musicians'],"['country musicians', 'mothers of rock musicians', 'deadheads (music fans)', 'political ballads and songs', 'country music']",m,{'rock musicians': 17}
when music goes to school : perspectives on learning and teaching,"""experts in child psychology and pedagogy concur that how children are schooled today seriously conflicts with how they learn and develop children are being left behind and the promises and possibilities of childhood are slipping away this book aims to disclose a deeper understanding of music's importance in children's lives and their need to know, explore, wonder, and play directed toward music teachers, teacher educators, and scholars, this text invites inquiries and provides insights into contemporary challenges to learning and teaching in an era of standardization a compendium of essays, classroom voices and vignettes is supported by relevant research in music education and companion disciplines in psychology, philosophy, and sociology storytelling with scholarship contributes authenticity and strengthens the premise of this book"" -- publisher's description","acknowledgments -- prologue: a child's mind is a terrible thing to standardize -- introduction: toward individualism, imagination, and inventiveness -- 1 individualism: a curriculum of one -- 2 imagination: the musical culture of children's play -- 3 originality: the voices of children -- 4 inventiveness: making meaningful music with children -- 5 perspectives: voices of teachers -- epilogue: on the cusp of possibility -- postscript -- bibliography -- works cited -- index",['school music'],"['music and children', 'music and youth', 'school music', 'music therapy for children', 'musical ability in children']",m,{'school music': 3}
david bowie in darkness : a study of 1 outside and the late career,"""as an artist, david bowie is widely considered a ""chameleon,"" shedding one persona to create a new one and thus staying popular, relevant and compelling this book explores bowie's negotiation of his celebrity during his later career, with particular focus on 1 outside, an album symptomatic of deep-seated societal and personal anxiety""-- provided by publisher",the beginning of the end -- the descent of anxiety -- mugging demons for wisdom -- the culture of body modification -- an analysis of 1 outside -- bowie in video and live performance,['rock musicians'],"['devil in music', 'glam rock musicians', 'psychoanalysis and music', 'punk rock musicians', 'hip-hop $v pictorial works']",m,{'rock musicians': 23}
her turn on stage : the role of women in musical theatre,"""audiences for musical theater are predominantly women, yet the shows onstage are frequently created and produced by men onstage, female characters are often victims or sex objects and lack the complexity of their male counterparts offstage, women are under-represented among while other areas of the arts rally behind gender equality, musical theater seems to disregard women""-- provided by publisher","introduction: how to handle a woman -- superboy and the invisible girl : the lack of women in creative positions -- loving you is not a choice : women as martyrs to heterosexual love -- he's no good, but i'm no good without him : great roles for women? -- if a girl isn't pretty : male gaze and the musical -- it's not just for gays anymore! the influence of gay culture on musical theatre -- why can't a woman be more like a man? difference and the musical -- a secretary is not a toy : revivals and the contemporary audience -- new ways to dream","['women in musical theater', 'women musical theater producers and directors', 'musical theater producers and directors', 'musicals']","['women in musical theater', 'women musical theater producers and directors', 'acting in musical theater', 'gender identity in music', 'femininity in music']",m,"{'women in musical theater': 1, 'women musical theater producers and directors': 2, 'musical theater producers and directors': 10, 'musicals': 12}"
"consuming music in the digital age : technologies, roles and everyday life","""consuming music in the digital age explores issues related to the consumption of music in the digital age of music technologies in exploring questions related to the material and technological modalities of contemporary music consumption, to the diffusion of music within everyday life, to individuals' affective responses to music, to their taste and to the relevance of music within their life narratives, this book aims to highlight how music increasingly represents an essential resource to individuals' daily lives it offers a much-needed update to theories from the sociology of music on individual music practices, while also accounting for the various structural elements that come into play in how individuals consume music ""-- provided by publisher",introduction -- the material modalities of music consumption -- music within everyday life in the digital age -- role-normative modes of listening and the affective possibilities of music -- music taste as assemblage -- rethinking the roles of music through its association with life narratives -- conclusion,"['music and technology', 'music']","['music and the internet', 'music and technology', 'music appreciation', 'music', 'music and transnationalism']",m,"{'music and technology': 2, 'music': 4}"
the song machine : inside the hit factory,"here's a reason hit songs offer such guilty pleasure--they're designed that way over the last two decades a new type of hit song has emerged, one that is almost inescapably catchy pop songs have always had a ""hook,"" but today's songs bristle with them: a hook every seven seconds is the rule painstakingly crafted to tweak the brain's delight in melody, rhythm, and repetition, these songs are highly processed products like snack-food engineers, modern songwriters have discovered the musical ""bliss point"" and just like junk food, the bliss point leaves you wanting more in the song machine, longtime new yorker staff writer john seabrook tells the story of the massive cultural upheaval that produced these new, super-strength hits seabrook takes us into a strange and surprising world, full of unexpected and vivid characters, as he traces the growth of this new approach to hit-making from its obscure origins in early 1990s sweden to its dominance of today's billboard charts going beyond music to discuss money, business, marketing, and technology, the song machine explores what the new hits may be doing to our brains and listening habits, especially as services like spotify and apple music use streaming data to gather music into new genres invented by algorithms based on listener behavior revelatory and original, this book will change the way you listen to music--adapted from book jacket","a hook: the bliss point you spin me round ; a continuity of hits -- first verse: cheiron : mr pop: and the metalhead inside the box ; ""the sign"" ; big poppa ; martin sandberg's terrible secret ; britney spears : hit me baby ; ""i want it that way"" -- chorus the money note : the ballad of kelly and clive my ancestral hit parade ; the dragon's teeth ; the doldrums ; american idol ; ""since u been gone"" -- second verse: factory girls : cultural technology and the making of k-pop ""gee"" -- chorus: rihanna : track-and-hook ""umbrella"" ; ""ester dean: on the hook"" ; stargate: those lanky norwegian dudes ; ""rude boy"" -- bridge: dr luke : teenage dream speed chess ; katy perry : altar call ; melodic math ; kesha : teenage nightmare -- chorus: spotify the moment space -- outro: songworm ""roar""","['music trade', 'sound recording industry', 'popular music']","['popular music', 'sex in music', 'popular music genres', 'popular music fans', 'music and the internet']",m,"{'music trade': 100, 'sound recording industry': 83, 'popular music': 1}"
beethoven's symphonies : an artistic vision,"more than any other composer, beethoven left to posterity a vast body of material that documents the early stages of almost everything he wrote from this trove of sketchbooks, lewis lockwood draws us into the composer's mind, unveiling a creative process of astonishing scope and originality for musicians and nonmusicians alike, beethoven's symphonies stand at the summit of artistic achievement, loved today as they were two hundred years ago for their emotional cogency, variety, and unprecedented individuality beethoven labored to complete nine of them over his lifetime--a quarter of mozart's output and a tenth of haydn's--yet no musical works are more iconic, more indelibly stamped on the memory of anyone who has heard them they are the products of an imagination that drove the composer to build out of the highest musical traditions of the past something startlingly new lockwood brings to bear a long career of studying the surviving sources that yield insight into beethoven's creative work, including concept sketches for symphonies that were never finished from these, lockwood offers fascinating revelations into the historical and biographical circumstances in which the symphonies were composed in this compelling story of beethoven's singular ambition, lockwood introduces readers to the symphonies as individual artworks, broadly tracing their genesis against the backdrop of political upheavals, concert life, and their relationship to his major works in other genres from the first symphonies, written during his emerging deafness, to the monumental ninth, lockwood brings to life beethoven's lifelong passion to compose works of unsurpassed beauty [publisher description]","introduction: ""the triumph of this art"" -- the first symphony -- the second symphony -- the eroica symphony -- the fourth symphony -- the fifth symphony -- the ""pastoral"" symphony -- the seventh symphony -- the eighth symphony -- the ninth symphony -- epilogue -- appendix : symphonic concept sketches and movement-plan",['symphony'],"['symphonies', 'symphony', 'composition (music)', 'modernism (music)', 'musical criticism']",m,{'symphony': 2}
still so excited! : my life as a pointer sister,"when overnight success came to the pointer sisters in 1973, they all thought it was the answer to their long-held prayers while it may have served as an introduction to the good life, it also was an introduction to the high life of limos, champagne, white glove treatment, and mountains of cocaine that were the norm in the high-flying '70s and '80s readers will learn about the pointer sisters' humble beginnings, musical apprenticeship, stratospheric success, miraculous comeback, and the melodic sound that captured the hearts of millions of music fans","introduction -- the devil you say! -- a man took my heart and robbed me blind -- welfare queen -- yes we can can (and did did) -- fairy tales and financial nightmares -- lead us not into temptation -- rumble in the jungle -- things to better with coke -- having a party and breaking up -- pointer sisters 20 -- gangbusters -- so excited and disappointed -- breaking out and breaking down -- we are the world -- 12-steppin' -- hot together -- man with the right rhythm -- going to the chapel -- only sisters can do that -- ain't misbehavin' -- where did the time go -- millennial pointers -- baby sister -- still so excited! -- epilogue: preachers, players, pointers: who knew we had so much in common?","['singers', 'christian biography']","['women in music', 'mothers of rock musicians', ""women's bands (music)"", 'women rock musicians', 'sex in music']",m,"{'singers': 52, 'christian biography': 579}"
made in latin america : studies in popular music,"""comprehensive introduction to the history, sociology, and musicology of contemporary latin american popular music each essay, written by a leading scholar of latin american music, covers the major figures, styles, and social contexts of pop music in latin america and provides adequate context so readers understand why the figure or genre under discussion is of lasting significance""","debating genre, class and identity : popular music and music scenes from the latin american world / julio mendívil and christian spencer espinosa -- the carpas shows in mexico city (1900-1930) : an ethno-historical perspective to a musical scene / natalia bieletto bueno -- nineteenth century spanish american salon in the light of music scenes / juan francisco sans -- representing ayacucho : music, politics, commerce and identity in an andean music scene in lima / julio mendívil -- imagining traditions : performance and social imagination in the urban cueca scene in santiago de chile (2000-2010) / christian spencer espinosa -- ""cumbia, nena"" : cumbia scene, gender and class in argentina / pablo alabarces and malvina silba -- the ecuadorian popular music scene in quito : contesting the national imaginary / ketty wong -- chicha music, urban subalternity and cultural identities in peru : construction of the local and translocal scene / arturo quispe lázaro -- merengue on the move : making music, place, and community in the típico world / sydney hutchinson -- the geopolitics of queer tango : from buenos aires to a community of translocal practice / maría mercedes liska -- otavalan transnational music making : the andean music scene in japan / michelle wibbelsman -- voice in fernando ortiz : tools for rethinking the notion of scene / ana m ochoa gautier -- epilogue : reconsidering music scenes from a latin american perspective / julio mendívil and christian spencer espinosa -- ""we live in mixture, and are constantly mixing together our musical expressions"" : a conversation with susana baca, peruvian singer and former minister of culture / by julio mendívil and christian spencer espinosa","['popular music', 'latin americans', 'musicians']","['music and transnationalism', 'hispanic american musicians', 'mexican american musicians', 'music and globalization', 'tejano musicians']",m,"{'popular music': 18, 'latin americans': 51, 'musicians': 119}"
the secret life of the american musical : how broadway shows are built,"""americans love musicals americans invented musicals americans perfected musicals but what, exactly, is a musical? in [this book], jack viertel takes them apart, puts them back together, sings their praises, marvels at their unflagging inventiveness, and occasionally despairs over their more embarrassing shortcomings in the process, he invites us to fall in love all over again by showing us how musicals happen, what makes them work, how they captivate audiences, and how one landmark show leads to the next""--dust jacket flap","overture -- curtain up, light the lights : opening numbers -- the wizard and i : the ""i want"" song -- if i loved you : conditional love songs -- put on your sunday clothes : the noise -- bushwhacking 1 : second couples -- bushwhacking 2 : villains -- bushwhacking 3 : the multiplot, and how it thickens -- adelaide's lament : stars -- tevye's dream : tent poles -- la vie boháeme : curtain: act 1 -- intermission -- clambake : curtain up: act 2 -- suddenly seymour : the candy dish -- all er nothin' : beginning to pack -- the small house of joseph smith, the american moses : the main event -- i thought you did it for me, momma : the next-to-last-scene -- you can't stop the beat : the end -- curtain call : how woodie guthrie -- of all people -- changed broadway musicals forever -- listening to broadway","['musicals', 'musicals']","['musicals', 'music in the theater', 'musical theater producers and directors', 'women in musical theater', 'acting in musical theater']",m,{'musicals': 1}
hermeneutics of hymnody : a comprehensive and integrated approach to understanding hymns,"scotty gray's hermeneutics of hymnody is a comprehensive and integrated approach to understanding hymns it is unique in its holistic and interrelated exploration of the biblical, theological, liturgical, literary, musical, practical, and historical/biographical/sociocultural dimensions of one of the most basic forms of christian literature a chapter is devoted to each of these seven broad facets of hymnody and relates that facet to each of the others those who write hymns, compose hymn tunes, study hymns, compile hymnals, select hymns and tunes for the ministries of the church, and those who read and sing hymns can benefit from a keener sensitivity to and a deeper understanding of how these facets are vitally interrelated infine hymnody from various times and traditions from back cover","prelude to the fugue: an approach to a comprehensive and integrated hermeneutics of hymnody -- the bible -- theology -- liturgy -- poetry -- music -- history, biography, and socioculture -- practice -- postlude: the necessity of interdisciplinary conversations in a comprehensive and integrated hermeneutics of hymnody","['hymns', 'music']","['hymns, english', 'hymns', 'bible in music', 'spirituality in music', 'church music']",m,"{'hymns': 2, 'music': 158}"
business basics for musicians : the complete handbook from start to success,"""there has never been a greater need for musicians to understand the music business than now, when emerging technologies make it possible for artists to act as their own record labels, and new contracts are structured to grab the biggest slice of an artist's revenue pie but in a digital age overflowing with confusing and ever-changing information, musicians need trusted business advice from a veteran artist who can break down the basics in a language they understand written by a professional musician for other musicians, [this book] is the layperson's guide to the music industry in a conversational tone and an easy-to-scan format, it simplifies five vital areas in which musicians need to succeed: career execution, business relationships, pro teams, deals and dollars, and future predictions everything from copyright to record deals, managers, merchandising, and doing it yourself is covered with interviews, anecdotes, and review quizzes, this must-have manual will help artists master business essentials quickly so they can get back to doing what they love best creating music""--amazoncom","pursuing a career in the new music industry: 15 tips for career success -- band membership, part 1: formation and self management -- band membership, part 2: partnerships, trademarks, and business entities -- contract employment or self-employment, part 1: gigs and unions -- contract employment or self-employment, part 2: employment agreements and negotiations -- contract employment or self-employment, part 3: taxes and insurance -- solo artist and employer: pros, cons, and responsibilities -- entertainment attorneys: what they do and what they cost you -- personal managers: roles, options, and agreements -- business managers: bills and investments -- talent agents: work, scope, and contracts -- record producers: creativity, budgets, and fee structures -- making and selling records, part 1: types of record deals and companies -- making and selling records, part 2: key deal issues in recording contracts -- music publishing, part 1: copyright basics -- music publishing, part 2: even more copyright basics -- music publishing, part 3: income streams: mechanicals, performances, and print -- music publishing, part 4: synch, electronic transmissions, and sub-publishing -- music publishing, part 5: publishing companies and types of deals -- music publishing, part 6: starting your own publishing company -- live performing and touring, part 1: purpose and opportunity -- live performing and touring, part 2: deals, negotiations, and contracts -- merchandising, part 1: rights, types, and companies -- merchandising, part 2: contract terms for tour merchandising -- merchandising, part 3: retail deals and independent merchandising -- the music business 2020: future forecasts by the pros","['music trade', 'music trade']","['music entrepreneurship', ""musicians' contracts"", 'music publishing', 'music publishers', 'sound recording executives and producers']",m,{'music trade': 6}
rise again : a group singing songbook,"features words, chords, and sources for 1,200 songs, ranging from ballads to the beatles, from bob dylan to broadway, and from camp songs to hymns","ballads & old songs : traditional songs from england, scotland & ireland -- blues : classics from robert johnson to leadbelly & beyond -- british invasion & rock : british rock bands & artists from the 1960's to the 1990's -- country : from hank williams to dolly parton & willie nelson -- dignity & diversity : empowerment & equal rights (from gender issues to bullying) -- dreams & mystery : songs of the imagination -- earthcare : care for the environment -- faith : songs from different faiths, spirituality & hymns, new & old -- family : songs about children, parenting, life at home & school -- farm & prairie : farmers, cowboys & gardens -- freedom : civil rights & liberation struggles, including south africa, ireland & native peoples -- friendship & community : helping each other in good times & bad -- funny songs : humorous songs for older kids & adults -- golden oldies : popular songs from the 1800's into 1950's -- good times : dancing, having fun & ribald songs -- gospel & spirituals : from ""done made my vow"" to ""ain't that good news"" -- healing & letting go : supportive songs to help with hospice and other transitions -- home & roots : where we come from, where we live (including immigration & exile) -- hope & strength : from ""ready for the storm"" to ""what a wonderful world"" -- jazz & swing : standards from ella & billie to bing & frank -- love : composed folk songs about love & romance -- lullabies : songs to help young & old fall asleep & peacefully rest -- millennial songs : alternative & indie singer-songwriters from 1995 to present -- motown and r & b : african-american popular music from 1950's on -- musicals : broadway, gilbert & sullivan, hollywood musicals -- old-timey & bluegrass : appalachian fiddle & banjo tunes & early country music -- outdoors : nature, weather, wilderness & seasons of the year -- peace : songs about wars & struggles to end war -- play : fun songs for young ones (7 years & under) -- pub songs : rousing a cappella call & response songs (& drinking songs, too!) -- rich & poor : economic justice & injustice, from the great depression to the ""occupy"" movement -- rock around the clock : early rock n' roll from the 1950's to 1963 -- seas & sailors : chanteys, songs about riverboats, mermaids & cabin boys -- sing people sing! : celebrating singing & singers from joe hill to leadbelly, emmylou & pete -- struggle : working for a better world -- surfin' usa : us rock groups & artists from 1963 to 1995 -- times & changes : songs about seasons of life -- travelin' : on the road again (on foot, in cars, trucks, trains & planes) -- work : songs about working people & their struggles","['folk songs', 'popular music', 'folk songs', 'songbooks, english', 'songs, english']","['political ballads and songs', 'vocal groups', 'ballads, english', 'national songs', ""children's songs""]",m,"{'folk songs': 6, 'popular music': 97, 'songbooks, english': 8, 'songs, english': 12}"
"beatles gear : all the fab four's instruments, from stage to studio--the ultimate edition","this ultimate guide to all the gear used by the beatles details exactly which guitars, drums, amplifiers, and keyboards the fab four embraced throughout their brief but revolutionary career, from their earliest days as the quarry men to the dissolution of the beatles in 1970 it provides fascinatingly fresh insights into beatle history, exploding myths and uncovering dozens of new stories along the way john, paul, george, and ringo's moves from cheap early instruments to the pick of 1960s technology are carefully and entertainingly documented in an easy-to-read narrative, fully illustrated with many previously unseen photographs, a cache of rare memorabilia, and a unique collection of specially photographed instruments used by the beatles as we continue to find new ways to explore their sound, from vivid remasters of their original recordings to cutting-edge video games, the beatles remain at the forefront of popular music","in the beginning there was skiffle [1956-1957] -- the quarry men go electric [1958-1959] -- five beatles go to hamburg [1960] -- the cavern and first recordings [1961] -- smartening up the act [1962] -- the makings of beatlemania [1963] -- storming the states, and making movies [1964] -- experimenting with new sounds [1965] -- last live dates : the studio years begin [1966] -- sgt pepper time : a musical mystery tour [1967] -- revolution : all change [1968] -- and in the end [1969-1970]",['musical instruments'],"['electronic musical instruments', 'musical instruments', 'drum set', 'guitar amplifiers', 'guitar']",m,{'musical instruments': 2}
the african imagination in music,"in the african imagination in music, noted music scholar kofi agawy offers a fresh introduction to the vast, immensely rich and diverse set of repertoires that comprise the sound worlds of sub-saharan african music agawu introduces readers to the basic elements of african music and to the values upon which they are built he then explores the key dimensions and resources of african music, including the place of music in society, musical instruments, the relationship between language and music, rhythm, melody, form, harmony and finally, appropriations of african music by musicians around the world written in an accessible styles, the african imagination in music is poised to renew interest in black african music, and to engender discussion of its creative underpinnings by africanists, ethnomusicologists, music theorists and musicologists -- from back cover","music and/in society -- musical instruments -- language and/in music -- the rhythmic imagination -- the melodic imagination -- the formal imagination -- harmony, or simultaneous doing -- appropriating african music","['music', 'music and globalization', 'blacks', 'music', 'musical instruments', 'music']","['orientalism in music', 'exoticism in music', 'music and transnationalism', 'music and globalization', 'music and race']",m,"{'music': 70, 'music and globalization': 4, 'blacks': 369, 'musical instruments': 116}"
