title,abstract,toc,true_lcsh_subjects,top_similar_lcsh_subjects,category,true_label_ranks
the oxford guide to library research,"""the information world has undergone drastic changes since the publication of the 3rd edition of the oxford guide to library research in 2005, and thomas mann, a veteran reference librarian at the library of congress, has extensively revised his text to reflect those changes this book will answer two basic questions: first, what is the extent of the significant research resources you will you miss if you confine your research entirely, or even primarily, to sources available on the open internet? second, if you are trying to get a reasonably good overview of the literature on a particular topic, rather than just ""something quickly"" on it, what are the several alternative methods of subject searching--which are not available on the web--that are usually much more efficient for that purpose than typing keywords into a blank search box, with the results displayed by relevance-ranking computer algorithms? this book shows researchers how to do comprehensive research on any topic it explains the variety of search mechanisms available, so that the researcher can have the reasonable confidence that s/he has not overlooked something important this includes not just lists of resources, but discussions of the ways to search within them: how to find the best search terms, how to combine the terms, and how to make the databases (and other sources) show relevant material even when you don't know how to specify the best search terms in advance the book's overall structuring by nine methods of searching that are applicable in any subject area, rather than by subjects or by types of literature, is unique among guides to research also unique is the range and variety of concrete examples of what to do--and of what not to do the book is not ""about"" the internet: it is about the best alternatives to the internet--the sources that are not on the open web to begin with, that can be found only through research libraries and that are more than ever necessary for any kind of substantive scholarly research more than any other research guide available, this book directly addresses and provides solutions to the serious problems outlined in recent studies documenting the profound lack of research skills possessed by today's ""digital natives""""-- provided by publisher ""the oxford guide to library research spells out the range of amazing resources available in research libraries that cannot be found on the internet these include not only the tens of millions of books, journals and other post-1923 printed sources that cannot be digitized because of copyright restrictions, but a rich array of subscription databases in all subject areas that are not accessible on the open web, but are freely searchable via research libraries""-- provided by publisher","machine generated contents note: -- preface -- 1 initial overview sources: specialized encyclopedias -- 2 subject headings and the library catalog -- 3 general browsing, focused browsing, and use of classified bookstacks -- 4 subject headings and descriptors in databases for journal articles -- 5 keyword searches -- 6 citation searches -- 7 related record searches -- 8 higher level overview sources: literature review articles -- 9 published subject bibliographies -- 10 truncations, combinations, and limitations -- 11 locating material in other libraries -- 12 people sources -- 13 hidden treasures -- 14 special subjects and formats -- 15 reference sources: types of literature -- appendix i: wisdom and information science -- appendix ii: scholarship vs quick information seeking -- index",['library research'],"['library research', 'libraries and the internet', 'academic libraries', 'internet research', 'library use studies']",z,{'library research': 1}
bibliotech : why libraries matter more than ever in the age of google,"""libraries today are more important than ever more than just book repositories, libraries can become bulwarks against some of the most crucial challenges of our age: unequal access to education, jobs, and information in bibliotech, educator and technology expert john palfrey argues that anyone seeking to participate in the 21st century needs to understand how to find and use the vast stores of information available online and libraries, which play a crucial role in making these skills and information available, are at risk in order to survive our rapidly modernizing world and dwindling government funding, libraries must make the transition to a digital future as soon as possible-by digitizing print material and ensuring that born-digital material is publicly available online not all of these changes will be easy for libraries to implement but as palfrey boldly argues, these modifications are vital if we hope to save libraries and, through them, the american democratic ideal ""-- provided by publisher ""we live in a world of complex and seemingly infinite information the ways in which people of all ages use and obtain that information has changed drastically in recent years: e-book readership has increased, wikipedia has largely supplanted encyclopedias and reference books, and many people now consume news and media through their smartphones, tablets, and laptops with digital culture ascendant, it seems counterintuitive to argue that libraries, of all things, are more important than ever but that is exactly what library expert john palfrey does in bibliotech, a stirring call to arms that explains how libraries can become bulwarks against the creeping problems of our times: unequal access to education, jobs, and information yet the fate of the local library is by no means secure; these institutions are struggling to adapt to our rapidly modernizing world, and often rely on dwindling funding from state and local governments to do so in order to survive, libraries will need to dramatically shift their focus from maintaining and building up their collections to serving their communities print and analog formats will never disappear, palfrey assures us, but libraries must make the transition to a digital future as soon as possible--by digitizing print material, ensuring that born-digital material (from data sets to blog posts to sound recordings) is accessible to researchers, and making all of this digital information publicly available online not all of these changes will be easy for libraries to implement and the process of digitizing collections and training librarians will be complicated and costly but as palfrey boldly argues, these modifications are vital if we hope to save libraries and, through them, the american democratic ideal""-- provided by publisher","crisis : a perfect storm -- customers : how we use libraries -- spaces : the connection between the virtual and the physical -- platforms : what cloud computing means for libraries -- hacking : how to build the future -- networks : the human network of librarians -- preservation : collaboration, not competition, to preserve culture -- education : libraries and connected learners -- law : why copyright and privacy matter so much -- conclusion : what's at stake","['libraries and the internet', 'libraries', 'library information networks', 'libraries and electronic publishing', 'library users', 'librarians', 'digital preservation', 'libraries']","['libraries and society', 'libraries and the internet', 'libraries and electronic publishing', 'libraries and education', ""librarians' writings, american""]",z,"{'libraries and the internet': 2, 'libraries': 25, 'library information networks': 53, 'libraries and electronic publishing': 3, 'library users': 51, 'librarians': 65, 'digital preservation': 268}"
international librarianship,"""the international federation of library associations was founded as early as 1927, but in recent years serious academic and practical work on and around international librarianship has flourished as never before now, this new title from routledge's critical concepts in media and cultural studies series meets the need for an authoritative collection of major works to make sense of a growing and ever more complex corpus of literature, and to provide a map of the area as it has emerged and developed organized in four volumes, it is a landmark collection of foundational and the best cutting-edge scholarship in the field international librarianship is fully indexed and has a comprehensive introduction, newly written by the editor, which places the collected material in its historical and intellectual context it is an essential work of reference and will be welcomed by scholars, librarians, library educators, and students as a vital one-stop research and pedagogic resource""-- provided by publisher",volume 1 africa -- volume 2 the americas -- volume 3 asia and oceania -- volume 4 europe,"['international librarianship', 'comparative librarianship', 'libraries', 'libraries', 'libraries', 'libraries']","['international librarianship', ""librarians' writings, american"", 'libraries and scholars', 'comparative librarianship', 'libraries and society']",z,"{'international librarianship': 1, 'comparative librarianship': 4, 'libraries': 19}"
worldly consumers : the demand for maps in renaissance italy,"""this book focuses on how inexpensive maps, produced for the masses, accrued cultural value for everyday consumers in renaissance italy, who wanted to own and display maps in their homes as works of art--not for practical use, but for their cultural capital as commodities""--ecip info","introduction: finding the consumers of sixteenth-century maps -- capturing the world on paper: the visual tradition and mapmaking -- the commerce of cartography: printing, price, and francesco rosselli -- a buyer's market: map ownership in venice and florence, 1460-1630 -- a world unknown to the ancients: the demand for cartographic novelty -- the power of knowledge: education and curiosity in cartographic prints -- making an impression: the display of maps in sixteenth-century italian homes -- conclusion: worldly consumers and the meaning of maps","['map industry and trade', 'maps', 'maps in art']","['maps in art', 'map industry and trade', 'maps', 'art, romanesque', 'byzantine antiquities']",z,"{'map industry and trade': 2, 'maps': 3, 'maps in art': 1}"
"queers online : lgbt digital practices in libraries, archives, and museums","""addresses the digital practices of lgbt librarians, archivists, and museum curators, as well as the digital practices of seekers and users of lgbt resources and services""-- provided by publisher","preserving the ""nexus of publics"" : a case for collecting lgbt digital spaces / kevin powell -- pornographic website as public history archive : a case study / sin nomine -- organizing the transgender internet : web directories and envisioning inclusive digital spaces / jane sandberg -- queering wikipedia / rachel wexelbaum, katie herzog, and lane rasberry -- tape-by-tape : digital practices and cataloging rituals at the lesbian herstory archives / shawn(ta) d smith-cruz -- privacy, context & pride : the management of digital photographs in a queer archives / rebecka sheffield and kate zieman -- copyright, copywrong, and ethics : digitising records of the australian gay and lesbian movements from 1973 / graham willett and steve wright -- open up! : lgbt history coming out of the closet / sally johnson and michael otten -- documenting an aftermath : the matthew shepard web archive / laura uglean jackson -- the lesbian gay bisexual transgender religious archives network -- censorship of online lgbtiq content in libraries / rachel wexelbaum -- the quest for lgbtiq ebooks / rachel wexelbaum","['libraries', 'sexual minorities', 'library materials', 'libraries and sexual minorities', 'sexual minorities', 'archival materials', 'museums and minorities', 'museum conservation methods', 'digital preservation']","['libraries and sexual minorities', 'libraries and mass media', 'libraries and society', 'digital libraries', 'libraries and women']",z,"{'libraries': 33, 'sexual minorities': 86, 'library materials': 246, 'libraries and sexual minorities': 1, 'archival materials': 44, 'museums and minorities': 8, 'museum conservation methods': 143, 'digital preservation': 45}"
roots and flowers: the life and work of afro-cuban librarian marta terry gonzález,"""biography of marta terry gonzález, director of cuba's josé martí national library discusses the role of afro-cuban in cuban history and culture and the role of libraries in the context of the cuban revolution""-- provided by publisher","what is nationality? -- family -- education -- joining the revolution -- libraries and information technology in the cuban context -- juceplan, the central planning board -- casa de las américas -- josé martí national library -- teaching at the university of havana -- international federation of library associations and institutions -- further contributions","['library directors', 'women library administrators', 'blacks', 'women, black', 'libraries']","['libraries and immigrants', ""librarians' writings, american"", 'african american women librarians', 'libraries and society', 'libraries and minorities']",z,"{'library directors': 20, 'women library administrators': 39, 'blacks': 423, 'women, black': 395, 'libraries': 22}"
the book in africa : critical debates,"""this volume presents new research and critical debates in african book history, and brings together a range of disciplinary perspectives by leading scholars in the subject it includes case studies from across africa - from ethiopia to cameroon, from morocco to south africa - and from third-century manuscript traditions to twenty-first century internet communications throughout, it seeks to frame individual case studies in ways that resonate with critical debates in african book history throughout the continent studies of the book in africa to date have been dominated by the histories of how european missionaries, colonial administrators and traders brought the book and literacy to africa in contrast, this volume places african book histories in their multiple forms at the centre of study; and the research, questions and debates driving each chapter are derived from african cultural, political and economic contexts""-- provided by publisher","machine generated contents note: -- acknowledgements notes on the contributorsintroductionpart i: from script to print 1 copying and circulation in south africa's reading cultures, 1780-1840; archie l dick2 printing as an agent of change in morocco, 1864-1912; fawzi abdulrazak3 between manuscripts and books: islamic printing in ethiopia; alessandro gori4 making book history in timbuktu; shamil jeppiepart ii: politics and profit in african print cultures5 print culture and imagining the union of south africa; david johnson6 creating a book empire: longmans in africa; caroline davis7 from royalism to e-secessionism: lozi histories and ethnic politics in zambia; jack hogan and giacomo macola8 between the cathedral and the market: a study of wits university press; elizabeth le rouxpart iii: the making of african literature9 francophone african literary prizes and the 'empire of the french language'; ruth bush and claire ducournau10 heinemann's african writers series and the rise of james ngugi; nourdin bejjit11 the publishing and digital dissemination of creative writing in cameroon; joyce b ashuntantang index",['books'],"['african american book collectors', 'early printed books', 'antiquarian booksellers', 'book industries and trade', 'women in the book industries and trade']",z,{'books': 20}
consumable texts in contemporary india : uncultured books and bibliographical sociology,"""this book examines five areas of english-language publications in india: indian 'commercial fiction' in english; english translations of indian vernacular pulp fiction; hitler's mein kampf (which commands a significant market in india and globally); group discussion guidebooks; and government 'value education' texts (policy statements, textbooks and related) these kinds of publications are generally neglected by academic researchers, which is itself a matter of interest conceptualizing his approach as bibliographical sociology, the author explores the presence of these books in the contemporary indian context - their productions, circulations and readerships - to understand current social trends the themes that emerge include perceptions of youth, concerns about education, the status of the english language, the book publishing industry, the relationship between public and private sectors, the drives of global and local forces, and tensions amidst social strata""-- provided by publisher",machine generated contents note: acknowledgements -- keywords and preliminaries -- indian commercial fiction in english -- indian vernacular pulp fiction in english translation -- on the indian readers of hitler's mein kampf -- framing group discussion guidebooks -- low-end group discussion guidebooks and kunjis -- approaching public sector 'value education' publications -- mapping public sector 'value education' publications -- rules of bibliographical sociology's method -- bibliography,"['books and reading', 'english imprints', 'popular literature']","['manuscripts, hindi', 'literature and society', 'libraries and society', 'fiction in libraries', ""librarians' writings, american""]",z,"{'books and reading': 164, 'english imprints': 127, 'popular literature': 17}"
descriptive catalogue of tamil manuscripts = tamil̲c cuvaṭikaḷ vịlakka aṭṭavaṇai,"descriptive catalogue of tamil manuscripts of the oriental research institute and manuscripts library, kerala university",vol i a-kau -- vol ii cha-tho -- vol iii na-hō,"['manuscripts, tamil']","['manuscripts, tamil', 'manuscripts, hindi', 'manuscripts, english (old)', 'manuscripts, latin', 'manuscripts, english']",z,"{'manuscripts, tamil': 1}"
the publishing business : from p-books to e-books,"""the publishing business: from p-books to e-books is a comprehensive guide to book publishing it explores the publishing process from writer to reader; examining the key roles performed in the editorial, design, production and marketing departments discussion questions and activities provide thought-provoking material to encourage the reader to investigate the world of publishing""--p [4] of cover","the fundamentals of publishing -- the choices publishers make -- writers, readers, and intermediaries -- editorial processes -- design and production -- print and electronic publishing -- marketing, sales and distribution","['publishers and publishing', 'publishers and publishing', 'electronic publishing']","['publishers and publishing', 'electronic publishing', 'authors and publishers', 'literature publishing', 'libraries and electronic publishing']",z,"{'publishers and publishing': 1, 'electronic publishing': 2}"
"writing in context : insular manuscript culture, 500-1200","""this volume unites six essays related to manuscript culture in britain at the collection's core are books made between c 500 and c 1200, but other objects that contain writing are discussed as well, including charters and metalwork the essays highlight, in different ways, the tight relationship between a manuscript's paleographical and codicological features, and the culture in which the object was produced and used extending their expertise to a broad audience interested in the medieval book, the contributors discuss various aspects of written culture, including book culture in mercia, the layout of anglo-saxon charters, and the transition from anglo-saxon to norman-inspired script and book production""--publisher description","writing in context : introduction / erik kwakkel -- mercian manuscripts : the implications of the staffordshire hoard, other recent discoveries, and the 'new materiality' / michelle p brown -- an insular copy of pliny's naturalis historia (leiden vlf 4 fols 4-33) / mary garrison -- a giant among scribes : colophon and iconographical programme in the eadui gospels / francis newton -- reading the unreadable : lay literacy and negotiation of text in anglo-saxon england / kathryn a lowe -- english manuscripts in the century after the norman conquest : continuity and change in the palaeography of books and book collections / teresa webber -- hidden in plain sight : continental scribes in rochester cathedral priory, 1075-1150 / erik kwakkel","['manuscripts, medieval', 'books', 'books and reading']","['manuscripts, english (middle)', 'manuscripts, medieval', 'manuscripts, english (old)', 'manuscripts, latin', 'manuscripts, european']",z,"{'manuscripts, medieval': 2, 'books': 138, 'books and reading': 208}"
information resource description : creating and managing metadata,"hider shows how information resources are organized through their descriptions, providing an overview of both the process and the product as they function in the contemporary information environment","ch 1 definitions and scope information resources ; resource description ; metadata ; elements, values, format and transmission ; managing metadata ; the contemporary information environment ; information organization ; overview of this book -- ch 2 information resource attributes describer and user contexts ; information resource contexts ; the function of metadata ; from attributes to elements -- ch 3 tools and systems arrangements ; indexes and databases ; bibliographic databases ; library catalogues ; periodical databases ; federated search systems ; archival finding aids ; museum registers ; digital collections ; search engines ; online directories ; bibliographies ; citation databases -- ch 4 metadata sources resource creators ; publishers ; information professionals ; library cataloguing ; metadata librarianship ; indexing and abstracting ; archival description ; museum documentation ; records management ; information architecture ; end-users ; computers -- ch 5 metadata quality functionality ; comprehensiveness ; accuracy ; clarity ; consistency ; vocabulary and authority control ; principles of best practice ; quality assurance ; cost-benefit analysis -- ch 6 sharing metadata library catalogue records ; metadata for search engines ; interoperability -- ch 7 metadata standards: web publishing ; libraries ; digital libraries ; archives ; museums ; book publishing ; book indexing ; database indexing ; e-research ; education ; audiovisual industries ; business ; government ; registries -- ch 8 vocabularies: controlled subject vocabularies ; subject headings ; subject thesauri ; subject classification schemes ; taxonomies and ontologies ; non-subject vocabularies ; vocabulary mapping ; identification systems -- ch 9 the future of metadata: three approaches ; content-based information retrieval ; social metadata ; professional description ; conclusion","['metadata', 'libraries', 'libraries', 'digital preservation']","['metadata', 'library metadata', 'information resources management', 'electronic reference services (libraries)', 'information organization']",z,"{'metadata': 1, 'libraries': 80, 'digital preservation': 75}"
engaging students with archival and digital resources,"aimed at professional librarians and archivists, this book explores how to connect students and faculty with the archival and digital collections of their university's library key sections include: how to look at archives in a digital world; reaching out to faculty to get them to use archival and digital resources; working with students and how to best deliver instruction; creating lessons and assignments; assessment how to gauge your successes and learn from your failures this book provides librarians and archivists with the robust tools they need to develop a comprehensive workshop program aimed at connecting students with archival and digital collections","what is an archive? -- building the foundation: connections between archivists and library staff -- faculty outreach -- introducing students to library and archival resources -- resources -- delivering the workshops -- developing relevant assignments -- assessment and ongoing learning -- making connections, building relationships","['archives', 'digital libraries', 'library materials', 'archival materials', 'information storage and retrieval systems']","['archives and education', 'archival materials', 'library orientation for college students', 'archival resources', 'libraries and students']",z,"{'archives': 111, 'digital libraries': 6, 'library materials': 52, 'archival materials': 2, 'information storage and retrieval systems': 205}"
highway book shop : northern ontario's unexpected treasure,"""in march 1981, the toronto star's today magazine asked its readers to nominate 100 praiseworthy things, the best in their category anywhere in canada highway book shop was nominated as the best bookstore other writers have noted that from its small beginning in job printing, highway book shop became one of the largest independent book stores in canada, and a tourist attraction in its own right it is also credited as a promoter and preserver of local history and culture, and for this and other reasons, its founder and proprietor dr douglas c pollard was awarded membership in the order of canada, october 23, 2008 unique in its character, with its policies grounded in service to the reading public, it attracted four generations of customers who returned year after year this is the story from its beginnings told by lois pollard while the pieces of the story exist intact, undamaged by time the tri-town area comprises the city of temiskaming shores (formerly new liskeard, haileybury and dymond township) and cobalt its location is approximately 150 kilometers or about 95 miles north of north bay on highway 11 highway book shop has been referred to jokingly as bearing the address 300,000 yonge street, because if you follow toronto's yonge street straight north you will eventually find yourself on highway 11 the book includes an extensive appendix which includes a series of the floor plans depicting how the book shop expanded over the years, a listing of the over 300 individual authors published by hbs over the years, and a listing of the 460+ book titles they published many have asked how and why a small enterprise could have pursued its way steadily into the internet age, as though a strange phenomenon had occurred we present some of the answers in this history of an unexpected, unique book shop and publishing house in northern ontario""--wwwwmpubca/1033-hbshtm","douglas' early journey [douglas c pollard] -- family roots -- military service -- educational activities -- a medical set back -- a new direction -- marriage -- highway book shop starts to grow -- publishing -- dieting, publication, education -- the making of a book -- the real costs of publishing -- advertising and promotion -- advertising strategies -- word travels fast -- highway signs -- increased advertising generates results -- beyond the scope of advertising -- mail order begins -- the search service -- the books overflow -- 14 lang street, cobalt -- expanding community commitment tourism and recreation -- cobalt -- municipal advisory committee 1976-1977 -- invitation from canadian smelting & refinery limited and canadian institute of mining and metallurgy -- royal commission on the northern environment -- cochrane-timiskaming travel association -- james bay frontier [northern, northeastern ontario] -- 1979 ~ a year of mixed emotions -- a family tragedy -- life goes on despite the grief -- a friend is important -- changes -- timiskaming industrial training committee (titc) -- 'doc' pollard is honoured -- pathways college -- douglas and lois -- 1980 to 1986 -- a new wedding coach -- the wedding lois ~ those first days at the book shop -- boston creek reunion -- early days -- working at highway book shop -- public transportation has been a challenge -- warehousing -- latchford legion building -- the downtowner, toronto -- lambda properties -- utopia -- national grocers building, new liskeard -- taha: temiskaming-abitibi heritage association poem (abbreviated) by dave mclaren -- in sickness and in health -- turn of the century y2k -- fixing the floor 2002 -- cats -- the internet building -- what, besides books, makes a good bookstore? -- sidelines and ideas -- pop machine -- music in the background -- beavers -- coffee shop -- the envisioned new shop -- the art community -- poetry -- debunking the legends -- order of canada -- where seems to be the end, there will new beginnings be -- appendix","['bookstores', 'booksellers and bookselling', 'publishers and publishing']","['booksellers and bookselling', 'canadian literature', 'book industries and trade', 'antiquarian booksellers', 'book collectors']",z,"{'bookstores': 22, 'booksellers and bookselling': 1, 'publishers and publishing': 84}"
"the history of the book in 100 books : the complete story, from egypt to e-book","each of the 100 books chosen has played a critical role in the development of books in all their forms and with all that they bring: literacy, numeracy, technological progress and the expansion of scientific knowledge, religion, political theory, entertainment, and more","in the beginning cave paintings : el castillo cave ; earliest evidence of mathematical knowledge : ishango bone ; cuneiform tablets : epic of gilgamesh ; an andean mystery : caral khipu ; egyptian books on papyrus : book of the dead of ani -- eastern approaches chinese developments in bookmaking : guodian chu slips ; mass production in japan : shōtoku's dharani ; monumental korean undertaking : tripitaka koreana ; indian palm-leaf manuscript : nalanda perfection of wisdom sutra ; the biggest books ever written : yongle dadian ; bone, bamboo and bark : batak pustaha ; burmese folding format : parabaik -- the great classics origins of a childrens' classic : aesop's fables ; a timeless epic : homer's iliad ; an early masterpiece of ethiopian art : garma gospels ; the first cookbooks : apicius ; a mathematical miracle : archimedes palimpsest -- medieval worlds & the book ireland's greatest treasure : book of kells ; schism and discord : chludov psalter ; the foundation of pharmacology : dioscorides' de materia medica ; a masterpiece of armenian illumination : t'oros roslin gospels ; the father of mapping : ptolemy's geographia ; a sailor's guide to byzantium : cristoforo's liber insularum archipelagi ; illumination by the master of the prayer book : bruges roman de la rose ; a giant among giants : farnese hours -- light from the east the oldest printed book of all : dunhuang diamond sutra ; a literary and artistic masterpiece : murasaki's the tale of genji ; the ""indian aesop"" : panchatantra ; the standard isalmic book of astronomy : al-sufi's book of fixed stars ; a forgotten precursor of leonardo da vinci : al-jazari's compendium on the mechanical arts ; the first anatomical ""atlas"" : mansur's anatomy ; an early islamic book produced in java : boke van bonang -- wheels of change gutenberg's revolution : gutenberg's 42-line bible ; a blockbuster among early printed books : schedel's nuremberg chronicle ; a book from the first english printer : caxton's chesse moralysed ; the first joke book : wynkyn's demaundes joyous ; the earliest scientific texts : euclid's elementa geometriae ; a model for future book design : aldine virgil ; printing in arabic : gregorio's book of hours ; the first printing in africa : sefer abudarham ; heavenly voices : st gall cantatorium ; a gutenberg problem solved : constance gradual ; a major work of biblical scholarship : complutensian polyglot bible -- a dangerous invention developing the swedish language : gustav vasa bible ; practical censorship at work : erasmus' de ratione conscribendi epistolas ; the first printing in british america : bay psalm book ; an aztec view of pre-columbian life : codex mendoza ; searching for pepper and nutmeg : linschoten's itinerario ; the first modern study of anatomy : vesalius' de humani corporis fabrica ; an amazing amateur astronomer : brahe's astronomiae ; a foundation stone of modern science : newton's principia ; everyman his own expert : markham's cavelarice ; fashion in clothing : helm's art and industry ; an outstanding british contribution to botany : blackwell's curious herball ; a baroque dance to the music of time : tomlinson's art of dancing -- printing & the enlightenment rococo dress for classical drama : boucher's molière ; the greatest dictionary of the english language : johnson's dictionary ; a very early book for children : newbery's little pretty pocket-book ; the lodestone for the enlightenment : diderot's encyclopédie ; a pioneer information retrieval : linnaeus' species plantarum ; using graphs to convey information : playfair's commercial and political atlas ; records of crime and punishment : newgate calendar ; the literary oddity that entranced europe : sterne's tristram shandy ; mighty lewd or literary classic? : cleland's fanny hill ; an african-american work in an ancient field : banneker's almanack ; the master of black and white : bewick's british birds ; landscape design at its best : repton's red books ; how tactile writing began : haüy's education of the blind -- print & steam patently brilliant yankee inventiveness : perkins' patent ; the first book illustrated photographically : atkins' photographs of british algae ; photography moves to the third world : duperly's daguerian excursions in jamaica ; missionary printing in canada : evans' syllabic hymnbook ; the development of serial publishing : dickens' pickwick papers ; pulp fiction, victorian style : powell's ol grizzly adams ; innovative books for young readers : aikin's robinson crusoe in words of one syllable ; moral education through pictures : hoffman's struwwelpeter ; from medieval mysticism to paper engineering : meggendorfer's grand circus ; have guidebook, will travel : baedeker's switzerland ; the first celebrity chef : soyer's modern housewife ; marketing for the colonies : boldrewood's robbery under arms -- the book in the turbulent 20th century the blind seer of buenos aires : borges' garden of forking paths ; a major advance in document production : carlson's lab book ; printing as a performing art : cranach-presse's hamlet ; a west-coast interpretation of american epic : whitman's leaves of grass ; tangoing toward the revolution : kamensky's tango with cows ; time-travel surrealism : ernst's une semaine de bonté ; street literature-- the voice of the people : nnadozie's beware of harlots ; twentieth-century solutions to publishing needs : lehmann's invitation to the waltz ; never surrender! clandestine presses in war : kamiński's sontes for the rampart ; the greatest samizdat book : bulgakov's master and margarita ; guidance in the marital home : sopes' married love ; the limits of political propaganda ; frank's diary of a young girl -- digitization & the future of the book all his own work : hunter's old papermaking ; the last of the old, the first of the new : rand's million random digits ; modernizing medieval manuscripts : electronic beowulf ; the first e-book : ruiz's mechanical encyclopedia ; multum in parvo-- the smallest books : technion nano bible ; modern technology and manga : koyama-richard's one thousand years of manga ; are ""artists' books"" books? : prieto's antibook ; is it a book, or is it a book? : sulawesi lontar","['books', 'printing', 'books and reading']","['early printed books', 'manuscripts, byzantine', 'antiquarian booksellers', 'bookbinding, medieval', 'illustration of books']",z,"{'books': 14, 'printing': 413, 'books and reading': 67}"
"novel living : collecting, decorating, and crafting with books","learn how to recycle books into art compositions, notecards, and wallpaper occhipinti also gives you suggestions on displaying and repairing books",introduction -- collecting books -- creating a library -- preserving and conserving -- crafting with books,"['book collecting', 'books', 'interior decoration', 'handicraft']","['book collecting', 'book collectors', 'library decoration', 'illustration of books', 'book design']",z,"{'book collecting': 1, 'books': 18, 'interior decoration': 48, 'handicraft': 96}"
book,"books contain countless tales but what if book told its own story? from clay tablets to e-readers, here is a quirky, kid-friendly look at the book",the whodunit of writing -- saying it with clay -- getting your frogs crossed -- down the alphabet road -- tweaking the abcs -- my rock-to-roll days -- my papyrus adventures -- how sheep entered my life -- spreading the word with feathers -- when my letters shimmered -- a spine is taking its time -- from rags to paper -- gutenberg's movable type -- the golden age of print -- on the move with steam -- a garden in a pocket -- the house of memory -- open to the public -- a tale of flames -- i book e-book,"['books', 'printing', 'books']","['fiction in libraries', ""children's literature"", 'talking books', ""children's electronic books"", 'adventure stories, english']",z,"{'books': 23, 'printing': 236}"
the common core in grades k-3 : top nonfiction titles from school library journal and the horn book magazine,"this guide includes hundreds of selections for grades k-3, published since 2007 and recommended by the horn book magazine titles are grouped by subject and complemented by school library journal's ""focus on"" columns, which spotlight specific topics across the curriculum providing context for the guide, and suggestions on how to use these resources within a standards framework, is an introduction by common core experts mary ann cappiello and myra zarnowski these educators provide perspective on the key changes brought by the new standards, including suggestions on designing lessons and two sample plans following the introduction, you'll find a wealth of books, by dewey-decimal category each section includes a listing of the top titles with brief, explicit annotations, and key bibliographic data ""focus on"" articles are appended to appropriate categories to support in-depth curricular development each of these articles includes a topic overview and list of current and retrospective resources (including some fiction) and multimedia, enabling educators to respond to the common core state standards call to work across formats","introduction nonfiction from the start: implementing the common core standards in the primary grades (k-3) / by mary ann cappiello and myra zarnowski -- arts focus on musicians & fine artists brushes with greatness / by wendy lukehart -- biography -- folktales & nursery rhymes, focus on folk and fairy tales retold spin-offs / by joy fleishhacker -- history focus on american indians getting it right / by debbie reese ; focus on the titanic unsinkable / by barbara wysocki -- literature & poetry focus on odd couples why can't we be friends? / by joy fleishhacker ; focus on a writer's tools wordcraft / by barbara wysocki -- religion focus on celebrations and festivals a calendar of holidays / by heidi r estrin -- social sciences focus on class trips field day / by joy fleishhacker ; focus on amazing journeys going places / by john peters ; focus on playground lessons social climbers / by alyson low -- science & technology focus on healthy lifestyles a balancing act / by joanna k fabicon ; focus on ocean life going deep / by kathy piehl ; focus on scientific exploration quantum leaps and bounds / by john peters -- sports","['elementary school libraries', ""children's libraries"", 'common core state standards (education)', ""children's literature"", 'children']","['common core state standards (education)', ""children's literature, american"", 'challenged books', 'critical pedagogy', ""children's literature""]",z,"{'elementary school libraries': 23, ""children's libraries"": 13, 'common core state standards (education)': 1, ""children's literature"": 5, 'children': 346}"
survey of tablet computer lending programs in libraries,"presents the results of a survey of 42 libraries with tablet lending programs or those just about to implement one the report gives data and commentary on how the programs were organized, financed and implemented and their impact on patrons and libraries data in the report is broken out by library type (public library/public college/private college/special library), by size of library staff, and size of stock of tablet loaned and other variables","the questionnaire -- participant's list -- how to use the data -- summary of main findings -- characteristics of the sample -- stock & flow of tablets & apps -- tablet brand preferences -- funding the lending program in libraries -- impact on existing resources -- returs [sic] policies, theft & negligence -- library support for tablet users -- advice","['libraries', 'tablet computers']","['public access computers in libraries', 'tablet computers', 'libraries and students', 'library use studies', 'libraries and the poor']",z,"{'libraries': 33, 'tablet computers': 2}"
